interval,output,model_id,model_label,model_theory,model_colour,timbre_label
0,-1.194262948948816,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.015015015015015015,-1.2143938379056367,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.03003003003003003,-1.234998584011138,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.04504504504504504,-1.256067800767099,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.06006006006006006,-1.2775887866108806,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.07507507507507508,-1.2995452543930874,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.09009009009009009,-1.321917078142643,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.10510510510510511,-1.3446800658757234,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.12012012012012012,-1.3678057680672837,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.13513513513513514,-1.3912613320463412,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.15015015015015015,-1.4150094129105542,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.16516516516516516,-1.4390081514913764,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.18018018018018017,-1.4632112293519373,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.19519519519519518,-1.4875680096930146,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.21021021021021022,-1.5120237713271347,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.22522522522522523,-1.536520040539799,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.24024024024024024,-1.560995022714609,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.2552552552552553,-1.5853841321302047,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.2702702702702703,-1.6096206144691902,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.2852852852852853,-1.6336362524929642,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.3003003003003003,-1.6573621412572228,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.3153153153153153,-1.6807295154282884,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.3303303303303303,-1.7036706079807638,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.34534534534534533,-1.7261195170717436,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.36036036036036034,-1.748013056419024,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.37537537537537535,-1.7692915642220945,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.39039039039039036,-1.7898996466358044,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.40540540540540543,-1.809786834023301,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.42042042042042044,-1.8289081315653648,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.43543543543543545,-1.8472244500853698,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.45045045045045046,-1.8647029078873198,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.46546546546546547,-1.8813169996759522,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.4804804804804805,-1.8970466338922198,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.4954954954954955,-1.9118780447289696,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.5105105105105106,-1.925803589406748,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.5255255255255256,-1.9388214447704681,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.5405405405405406,-1.9509352197748615,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.5555555555555556,-1.962153501904962,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.5705705705705706,-1.9724893560511774,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.5855855855855856,-1.9819597939185107,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.6006006006006006,-1.9905852308393333,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.6156156156156156,-1.998388945053934,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.6306306306306306,-2.005396552311246,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.6456456456456456,-2.01163550620836,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.6606606606606606,-2.017134632199085,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.6756756756756757,-2.0219237007994315,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.6906906906906907,-2.0260330433103144,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.7057057057057057,-2.029493211440509,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.7207207207207207,-2.0323346805895217,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.7357357357357357,-2.0345875952570522,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.7507507507507507,-2.0362815540761727,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.7657657657657657,-2.0374454312981034,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.7807807807807807,-2.038107231152732,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.7957957957957957,-2.0382939713297263,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.8108108108108109,-2.0380315918271665,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.8258258258258259,-2.0373448855561245,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.8408408408408409,-2.036257447331966,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.8558558558558559,-2.0347916381927518,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.8708708708708709,-2.032968562333962,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.8858858858858859,-2.030808054314495,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.9009009009009009,-2.028328674554655,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.9159159159159159,-2.0255477115006255,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.9309309309309309,-2.0224811891637975,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.9459459459459459,-2.019143879052727,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.960960960960961,-2.0155493157982067,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.975975975975976,-2.011709816027878,Vass01,Vassilakis (2001),interference,#B50000,Compressed
0.990990990990991,-2.0076365002763157,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.006006006006006,-2.003339317921257,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.021021021021021,-1.9988270753174682,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.0360360360360361,-1.9941074674579577,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.0510510510510511,-1.98918711362796,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.0660660660660661,-1.9840715976300436,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.0810810810810811,-1.9787655132476822,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.0960960960960962,-1.9732725156774593,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.1111111111111112,-1.9675953796943402,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.1261261261261262,-1.9617360653164353,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.1411411411411412,-1.9556957917022233,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.1561561561561562,-1.9494751199402578,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.1711711711711712,-1.9430740452760733,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.1861861861861862,-1.9364920991603398,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.2012012012012012,-1.929728461295219,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.2162162162162162,-1.922782081602112,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.2312312312312312,-1.9156518117358146,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.2462462462462462,-1.9083365454316192,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.2612612612612613,-1.9008353665998374,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.2762762762762763,-1.8931477036859754,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.2912912912912913,-1.8852734884063678,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.3063063063063063,-1.8772133165627045,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.3213213213213213,-1.8689686082510857,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.3363363363363363,-1.8605417644301308,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.3513513513513513,-1.8519363165168365,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.3663663663663663,-1.8431570654573595,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.3813813813813813,-1.8342102065904067,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.3963963963963963,-1.8251034365991785,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.4114114114114114,-1.815846038946658,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.4264264264264264,-1.8064489444170557,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.4414414414414414,-1.7969247637469534,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.4564564564564564,-1.787287789821651,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.4714714714714714,-1.777553967527016,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.4864864864864864,-1.7677408300713084,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.5015015015015014,-1.757867401404866,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.5165165165165164,-1.7479540652431844,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.5315315315315314,-1.7380224021114792,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.5465465465465464,-1.7280949967435086,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.5615615615615615,-1.7181952190500167,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.5765765765765765,-1.7083469826881499,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.5915915915915915,-1.698574485979613,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.6066066066066067,-1.688901940512367,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.6216216216216217,-1.6793532931930144,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.6366366366366367,-1.6699519477754192,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.6516516516516517,-1.6607204919629939,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.6666666666666667,-1.651680436062524,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.6816816816816818,-1.642851968858991,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.6966966966966968,-1.634253735894316,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.7117117117117118,-1.625902644685348,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.7267267267267268,-1.6178137006321962,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.7417417417417418,-1.6099998764760464,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.7567567567567568,-1.6024720171992082,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.7717717717717718,-1.5952387812553182,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.7867867867867868,-1.5883066180112655,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.8018018018018018,-1.5816797803110523,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.8168168168168168,-1.575360370170583,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.8318318318318318,-1.5693484148126642,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.8468468468468469,-1.563641969580752,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.8618618618618619,-1.5582372437500172,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.8768768768768769,-1.553128744900578,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.8918918918918919,-1.5483094373385917,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.906906906906907,-1.5437709100475945,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.921921921921922,-1.5395035498179659,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.936936936936937,-1.535496715522817,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.951951951951952,-1.5317389099624086,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.966966966966967,-1.5282179462591308,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.981981981981982,-1.5249211064179575,Vass01,Vassilakis (2001),interference,#B50000,Compressed
1.996996996996997,-1.5218352903373493,Vass01,Vassilakis (2001),interference,#B50000,Compressed
2.012012012012012,-1.518947154223698,Vass01,Vassilakis (2001),interference,#B50000,Compressed
2.027027027027027,-1.516243237991361,Vass01,Vassilakis (2001),interference,#B50000,Compressed
2.042042042042042,-1.5137100817834284,Vass01,Vassilakis (2001),interference,#B50000,Compressed
2.057057057057057,-1.511334332194828,Vass01,Vassilakis (2001),interference,#B50000,Compressed
