"participant_id","musical_exp","v1","synth","rating"
10,0,4.3302,"harmonic",2
11,10,7.0707,"flute",7
9,6,9.9478,"harmonic",3
15,3,11.6914,"harmonic",6
15,3,5.3836,"harmonic",5
15,3,0.3629,"harmonic",2
12,15,10.8509,"harmonic",2
15,3,11.2702,"flute",3
7,0,3.9956,"harmonic",7
8,25,11.9433,"harmonic",6
8,25,11.4626,"harmonic",1
13,3,13.2902,"harmonic",1
7,0,13.3393,"harmonic",5
9,6,8.906,"harmonic",3
26,0,1.8853,"harmonic",3
13,3,7.3407,"harmonic",4
12,15,4.6084,"harmonic",3
11,10,2.5273,"harmonic",2
15,3,8.6864,"harmonic",5
8,25,3.5284,"harmonic",6
10,0,2.8968,"harmonic",3
12,15,11.0064,"harmonic",3
11,10,3.0727,"harmonic",5
7,0,6.3396,"harmonic",3
26,0,1.5115,"flute",5
35,2,10.3655,"flute",5
11,10,14.4304,"harmonic",1
9,6,6.25,"harmonic",3
11,10,10.6124,"harmonic",2
10,0,2.0901,"harmonic",3
13,3,2.2328,"harmonic",3
11,10,13.261,"harmonic",1
11,10,4.5417,"harmonic",2
9,6,1.061,"flute",2
11,10,1.3445,"harmonic",3
9,6,14.2607,"harmonic",1
11,10,10.8854,"harmonic",1
23,0,9.6713,"harmonic",3
15,3,3.3512,"harmonic",1
15,3,1.2661,"harmonic",1
72,8,14.148,"flute",5
9,6,10.3136,"harmonic",3
9,6,5.0173,"harmonic",4
30,0,10.0242,"harmonic",3
8,25,5.2325,"harmonic",5
10,0,9.2924,"harmonic",2
11,10,6.9281,"harmonic",5
9,6,6.041,"harmonic",2
9,6,1.5146,"harmonic",2
10,0,10.5642,"harmonic",3
12,15,5.3056,"flute",5
8,25,0.1641,"flute",6
8,25,7.6553,"harmonic",1
28,2,7.0095,"harmonic",3
28,2,7.9319,"flute",5
12,15,5.6876,"harmonic",1
13,3,12.2211,"harmonic",2
11,10,11.4692,"harmonic",2
13,3,3.0841,"harmonic",2
15,3,14.8887,"harmonic",6
7,0,0.0768,"harmonic",7
13,3,14.9711,"harmonic",2
10,0,13.0581,"harmonic",1
7,0,4.2179,"harmonic",7
12,15,6.409,"harmonic",3
9,6,14.7655,"harmonic",1
30,0,1.0431,"harmonic",2
7,0,7.2427,"harmonic",4
11,10,1.5443,"flute",4
12,15,3.1414,"harmonic",6
13,3,6.6304,"flute",5
28,2,12.4998,"harmonic",2
15,3,11.7808,"harmonic",5
9,6,8.957,"harmonic",2
9,6,2.1841,"harmonic",2
7,0,1.7621,"flute",3
8,25,8.764,"harmonic",5
12,15,4.3411,"harmonic",4
11,10,1.918,"harmonic",3
15,3,4.5223,"harmonic",2
9,6,10.0059,"harmonic",2
15,3,0.0613,"harmonic",1
75,0,7.8484,"flute",3
13,3,3.1096,"flute",4
23,0,10.2641,"flute",7
11,10,3.0186,"harmonic",4
11,10,5.4203,"harmonic",2
9,6,12.5018,"harmonic",2
8,25,4.275,"harmonic",2
13,3,11.2433,"harmonic",2
12,15,2.8565,"harmonic",4
13,3,4.3891,"harmonic",5
9,6,14.958,"harmonic",1
8,25,13.891,"harmonic",1
13,3,3.6571,"flute",3
10,0,5.6214,"harmonic",2
12,15,11.307,"harmonic",2
8,25,6.0196,"flute",6
7,0,4.7525,"harmonic",6
13,3,12.5602,"harmonic",2
28,2,9.0148,"flute",5
13,3,5.5181,"harmonic",3
9,6,11.3684,"harmonic",1
12,15,1.1965,"harmonic",2
9,6,12.1571,"harmonic",4
13,3,7.765,"harmonic",3
8,25,7.2563,"flute",7
7,0,12.8143,"harmonic",5
16,1,9.5927,"flute",6
10,0,2.4504,"harmonic",1
10,0,8.9688,"harmonic",3
13,3,2.6654,"harmonic",3
16,1,9.6669,"harmonic",4
11,10,3.8706,"harmonic",5
9,6,13.6887,"flute",4
8,25,1.9597,"harmonic",3
15,3,11.7455,"flute",2
13,3,10.4498,"harmonic",2
8,25,5.8626,"harmonic",1
11,10,5.0105,"harmonic",3
15,3,2.5521,"harmonic",3
11,10,9.0536,"harmonic",4
13,3,6.1649,"harmonic",3
10,0,14.2055,"harmonic",4
15,3,6.5949,"harmonic",5
7,0,9.5905,"flute",5
13,3,11.8893,"flute",5
15,3,1.8505,"harmonic",3
12,15,0.657,"harmonic",2
109,3,10.95,"harmonic",5
15,3,1.6463,"harmonic",3
12,15,7.399,"harmonic",2
15,3,5.8905,"harmonic",7
10,0,11.0706,"harmonic",1
8,25,9.6777,"flute",5
9,6,12.6142,"harmonic",1
15,3,1.5167,"flute",1
8,25,8.0421,"harmonic",5
23,0,6.5949,"flute",2
11,10,2.4943,"harmonic",2
19,1,8.9939,"flute",7
10,0,4.8372,"harmonic",4
12,15,2.8698,"harmonic",2
8,25,12.1893,"harmonic",3
12,15,4.5734,"harmonic",2
13,3,11.2397,"harmonic",1
9,6,9.3214,"harmonic",1
9,6,2.2063,"harmonic",2
13,3,9.9446,"harmonic",4
15,3,5.2364,"harmonic",2
12,15,10.7999,"harmonic",2
12,15,13.1106,"harmonic",1
13,3,9.8756,"harmonic",3
9,6,1.8902,"harmonic",2
8,25,7.2298,"harmonic",5
8,25,6.55,"harmonic",3
8,25,4.3415,"harmonic",3
9,6,12.1272,"harmonic",4
11,10,3.5403,"harmonic",2
11,10,11.1778,"harmonic",2
15,3,12.0038,"harmonic",5
15,3,3.2435,"harmonic",3
11,10,13.0142,"harmonic",1
15,3,3.9392,"harmonic",4
8,25,12.8485,"harmonic",2
9,6,5.7101,"harmonic",2
13,3,4.3495,"harmonic",3
8,25,5.5194,"harmonic",2
8,25,8.4091,"harmonic",3
9,6,3.2888,"harmonic",3
10,0,0.8846,"harmonic",1
11,10,2.8815,"harmonic",3
13,3,12.7696,"harmonic",1
12,15,6.0012,"harmonic",3
7,0,11.6564,"harmonic",5
7,0,3.84,"harmonic",7
7,0,3.3322,"harmonic",4
15,3,0.3068,"harmonic",2
13,3,8.4687,"flute",3
15,3,14.7693,"harmonic",7
13,3,2.7221,"flute",1
11,10,6.515,"harmonic",2
15,3,7.6921,"harmonic",3
8,25,14.6037,"harmonic",3
11,10,3.7797,"harmonic",2
8,25,9.3888,"harmonic",5
11,10,11.9911,"harmonic",4
11,10,0.8514,"harmonic",2
11,10,3.0564,"harmonic",3
8,25,7.3998,"harmonic",2
13,3,2.6682,"flute",4
8,25,13.4976,"harmonic",2
11,10,4.7407,"harmonic",5
11,10,14.9053,"harmonic",3
13,3,10.6377,"harmonic",2
7,0,14.0072,"harmonic",5
11,10,4.5898,"harmonic",2
13,3,2.0015,"harmonic",3
9,6,9.5551,"harmonic",2
8,25,3.3039,"harmonic",5
13,3,0.9671,"harmonic",1
7,0,7.4974,"harmonic",5
7,0,5.9167,"harmonic",6
10,0,7.9411,"harmonic",3
13,3,2.657,"harmonic",2
11,10,8.4646,"flute",7
12,15,14.6571,"harmonic",1
13,3,12.9977,"flute",2
12,15,8.7511,"harmonic",4
26,0,5.7176,"flute",5
9,6,9.1214,"harmonic",2
9,6,2.6752,"harmonic",3
12,15,0.4963,"harmonic",2
7,0,5.1201,"harmonic",5
7,0,11.4768,"harmonic",7
9,6,9.0277,"harmonic",1
15,3,14.787,"harmonic",5
15,3,14.5111,"harmonic",7
15,3,10.0083,"harmonic",3
11,10,10.0471,"harmonic",2
25,3,13.336,"harmonic",1
15,3,13.2324,"harmonic",7
9,6,13.6519,"harmonic",1
8,25,10.0323,"harmonic",5
12,15,4.5033,"harmonic",3
23,0,7.4312,"flute",7
12,15,6.8929,"harmonic",5
30,0,11.2993,"harmonic",6
11,10,2.7458,"harmonic",4
8,25,8.8853,"harmonic",6
11,10,7.3681,"flute",7
7,0,7.4874,"flute",3
12,15,5.9935,"harmonic",4
7,0,14.2691,"harmonic",4
10,0,2.8064,"harmonic",3
11,10,0.6697,"harmonic",1
8,25,5.4697,"harmonic",6
8,25,8.4855,"harmonic",1
19,1,4.2457,"flute",1
9,6,2.5653,"harmonic",3
7,0,4.0648,"harmonic",7
12,15,14.066,"harmonic",1
15,3,1.0813,"harmonic",1
7,0,7.0671,"harmonic",7
9,6,1.7614,"harmonic",3
12,15,14.5856,"harmonic",2
15,3,9.8956,"harmonic",6
11,10,10.3978,"harmonic",2
12,15,14.786,"harmonic",3
13,3,11.2796,"harmonic",2
15,3,11.83,"harmonic",6
15,3,6.7369,"harmonic",4
13,3,11.3317,"harmonic",3
13,3,4.9312,"harmonic",4
11,10,0.8718,"harmonic",1
9,6,0.7731,"flute",3
13,3,5.7257,"harmonic",3
15,3,7.1604,"harmonic",6
9,6,10.8595,"flute",4
7,0,2.1861,"flute",3
11,10,1.4053,"harmonic",2
13,3,11.6103,"harmonic",2
9,6,8.1403,"harmonic",4
12,15,10.113,"harmonic",2
9,6,7.381,"harmonic",1
11,10,14.0453,"harmonic",2
9,6,2.1992,"harmonic",2
26,0,12.7831,"flute",5
9,6,3.9917,"flute",4
12,15,7.7557,"harmonic",3
12,15,5.2234,"harmonic",4
12,15,3.5731,"harmonic",2
12,15,8.143,"harmonic",5
15,3,5.5637,"harmonic",5
9,6,0.7323,"flute",2
26,0,13.4432,"harmonic",3
25,3,13.9984,"flute",7
13,3,11.636,"flute",4
8,25,12.8018,"harmonic",1
7,0,13.1802,"harmonic",7
11,10,3.1556,"harmonic",2
15,3,8.6601,"harmonic",6
7,0,5.7342,"harmonic",6
15,3,9.811,"harmonic",7
15,3,6.5827,"harmonic",2
10,0,11.4559,"flute",4
9,6,1.1231,"harmonic",2
9,6,6.0416,"harmonic",3
11,10,2.8416,"flute",7
12,15,4.3445,"flute",4
26,0,0.771,"harmonic",3
8,25,13.7244,"harmonic",1
9,6,6.3885,"harmonic",2
12,15,3.2645,"flute",5
13,3,14.9345,"harmonic",2
7,0,13.1908,"harmonic",5
9,6,4.569,"flute",4
15,3,1.8209,"flute",5
13,3,2.1798,"harmonic",2
9,6,13.1516,"harmonic",1
15,3,11.4972,"flute",6
12,15,5.6957,"harmonic",3
12,15,6.9813,"harmonic",6
12,15,10.9526,"harmonic",1
13,3,3.4393,"flute",3
7,0,12.6406,"harmonic",5
7,0,6.08,"harmonic",5
12,15,14.7627,"harmonic",2
12,15,1.9099,"harmonic",2
12,15,8.3324,"harmonic",3
12,15,8.3384,"harmonic",3
101,0,6.2603,"flute",5
8,25,5.7154,"flute",7
7,0,7.568,"harmonic",5
8,25,1.5079,"flute",3
8,25,2.805,"harmonic",3
20,4,13.1857,"harmonic",5
8,25,5.7264,"harmonic",2
20,4,1.7899,"flute",6
13,3,5.3605,"harmonic",2
10,0,7.2608,"flute",5
25,3,10.9966,"harmonic",3
103,0,12.0433,"flute",4
10,0,7.4724,"flute",5
7,0,11.129,"harmonic",6
25,3,7.289,"harmonic",4
20,4,7.4952,"harmonic",6
15,3,3.7676,"harmonic",6
11,10,14.9809,"harmonic",2
13,3,9.962,"harmonic",2
15,3,11.0692,"flute",5
15,3,5.9189,"flute",5
15,3,11.3436,"flute",6
10,0,12.592,"harmonic",3
15,3,9.25,"harmonic",5
19,1,2.1788,"flute",1
30,0,14.72,"flute",7
15,3,4.8561,"harmonic",5
13,3,14.4908,"flute",3
15,3,2.2863,"harmonic",2
16,1,9.1207,"flute",7
7,0,9.3797,"flute",2
107,14,2.9034,"harmonic",3
7,0,11.9878,"harmonic",7
11,10,2.8763,"flute",7
20,4,11.5916,"harmonic",7
45,3,3.3096,"flute",4
9,6,1.6653,"flute",3
9,6,3.2079,"flute",5
7,0,3.2052,"harmonic",7
8,25,7.1437,"harmonic",3
7,0,10.9702,"harmonic",7
20,4,1.2187,"flute",6
9,6,13.6145,"harmonic",1
11,10,2.2647,"harmonic",2
136,1,10.1237,"harmonic",3
20,4,1.0628,"harmonic",7
11,10,12.2645,"harmonic",2
13,3,0.5416,"harmonic",1
8,25,9.5582,"harmonic",1
8,25,13.1788,"harmonic",1
10,0,13.0087,"harmonic",3
11,10,14.0936,"flute",5
19,1,5.3441,"flute",1
9,6,1.3724,"harmonic",2
11,10,8.4193,"flute",7
9,6,10.7861,"flute",4
20,4,0.1512,"harmonic",6
13,3,10.4735,"harmonic",1
139,0,12.4892,"harmonic",2
7,0,10.7501,"harmonic",4
15,3,1.976,"harmonic",4
9,6,6.7578,"harmonic",2
11,10,3.5115,"harmonic",2
9,6,0.9607,"flute",3
8,25,11.0944,"harmonic",1
23,0,12.2356,"harmonic",5
19,1,5.51,"harmonic",7
19,1,12.3477,"harmonic",7
19,1,3.2332,"harmonic",7
7,0,5.1584,"harmonic",5
11,10,4.7507,"flute",6
16,1,9.5206,"harmonic",3
11,10,2.4463,"flute",7
13,3,4.6645,"flute",3
13,3,9.5232,"harmonic",2
13,3,4.5331,"flute",3
8,25,1.1601,"flute",2
8,25,14.2877,"harmonic",1
11,10,12.3882,"harmonic",1
23,0,7.3039,"flute",6
13,3,1.2751,"harmonic",1
7,0,14.3106,"flute",5
11,10,3.5226,"flute",6
9,6,11.4358,"harmonic",1
7,0,14.9464,"harmonic",7
13,3,11.3453,"harmonic",3
114,2,7.6082,"flute",5
105,0,10.9096,"harmonic",3
12,15,1.512,"harmonic",1
19,1,11.0901,"harmonic",7
9,6,7.963,"harmonic",1
12,15,8.429,"harmonic",3
102,4,5.8555,"flute",5
9,6,2.496,"harmonic",1
13,3,0.9821,"flute",2
35,2,14.0547,"flute",6
15,3,2.7136,"flute",4
19,1,2.0529,"harmonic",2
12,15,3.2545,"flute",4
20,4,0.7545,"harmonic",6
28,2,3.5803,"harmonic",3
11,10,10.4746,"harmonic",1
8,25,7.4699,"harmonic",1
11,10,10.2445,"harmonic",2
11,10,13.8995,"harmonic",3
15,3,3.7608,"flute",4
8,25,10.2959,"flute",7
11,10,9.8914,"harmonic",3
28,2,4.1357,"harmonic",3
20,4,3.1976,"harmonic",7
20,4,0.8273,"harmonic",7
28,2,0.0887,"flute",4
20,4,0.1874,"flute",7
9,6,4.8073,"harmonic",2
20,4,8.842,"harmonic",7
119,16,12.6988,"harmonic",5
20,4,4.4247,"flute",7
11,10,0.8628,"flute",3
20,4,2.7155,"harmonic",6
139,0,9.0961,"flute",5
9,6,9.6981,"harmonic",3
15,3,8.8761,"flute",6
15,3,13.8036,"harmonic",6
139,0,9.1047,"flute",5
9,6,13.8505,"harmonic",1
7,0,9.5948,"flute",2
110,0,10.8084,"harmonic",3
20,4,12.9441,"harmonic",7
8,25,7.7565,"harmonic",1
8,25,11.2224,"flute",5
15,3,4.1582,"harmonic",5
23,0,0.609,"harmonic",3
19,1,8.749,"flute",1
20,4,12.9989,"flute",6
19,1,12.8371,"harmonic",7
9,6,12.9244,"harmonic",1
10,0,2.6438,"harmonic",4
26,0,6.4856,"flute",5
13,3,11.4625,"flute",5
35,2,12.2595,"flute",6
7,0,7.6835,"harmonic",5
9,6,6.0505,"harmonic",1
13,3,13.7992,"harmonic",1
9,6,6.9696,"harmonic",1
19,1,9.048,"harmonic",7
12,15,4.5152,"harmonic",2
26,0,4.0908,"flute",5
15,3,0.4492,"harmonic",5
25,3,6.1993,"harmonic",2
8,25,2.5333,"harmonic",5
11,10,0.5373,"flute",4
8,25,4.1403,"harmonic",5
12,15,7.1692,"harmonic",6
12,15,7.1766,"harmonic",6
12,15,13.5723,"harmonic",1
10,0,2.1627,"harmonic",2
20,4,10.0099,"harmonic",6
11,10,14.1583,"harmonic",1
8,25,0.2207,"flute",7
13,3,8.5725,"flute",5
12,15,11.1624,"harmonic",1
12,15,7.568,"flute",4
7,0,9.2438,"harmonic",6
12,15,5.0868,"harmonic",5
15,3,8.647,"flute",3
8,25,6.6902,"harmonic",3
7,0,3.8573,"harmonic",5
8,25,1.681,"harmonic",2
7,0,4.0981,"harmonic",5
12,15,10.185,"harmonic",2
11,10,9.867,"harmonic",2
19,1,11.9325,"harmonic",7
13,3,4.6221,"flute",5
19,1,10.066,"harmonic",7
8,25,14.709,"harmonic",1
10,0,13.0252,"harmonic",1
8,25,12.7255,"flute",5
9,6,4.8018,"harmonic",2
13,3,10.8759,"harmonic",2
7,0,12.608,"harmonic",7
9,6,5.5315,"harmonic",1
13,3,10.2684,"harmonic",3
20,4,3.512,"harmonic",5
9,6,12.4963,"harmonic",1
15,3,13.4509,"harmonic",6
9,6,9.7933,"harmonic",1
12,15,14.9931,"harmonic",3
10,0,11.6733,"flute",4
11,10,5.7897,"harmonic",1
12,15,3.4042,"harmonic",2
19,1,10.4384,"harmonic",7
7,0,1.6041,"flute",7
19,1,12.286,"flute",1
11,10,1.85,"harmonic",2
13,3,6.8924,"harmonic",4
12,15,6.0597,"harmonic",3
11,10,1.0838,"flute",3
13,3,7.4435,"flute",5
20,4,9.8546,"harmonic",6
138,0,11.7199,"harmonic",3
20,4,7.9027,"harmonic",5
11,10,1.6599,"harmonic",2
15,3,4.0028,"harmonic",3
9,6,5.5453,"harmonic",1
25,3,4.7474,"flute",5
20,4,3.8759,"harmonic",7
11,10,5.7892,"flute",6
9,6,14.9756,"harmonic",1
10,0,11.1475,"harmonic",2
110,0,11.873,"flute",5
13,3,11.5387,"harmonic",2
20,4,2.7469,"flute",7
19,1,14.5618,"flute",1
11,10,3.4835,"harmonic",3
19,1,10.9233,"flute",1
15,3,12.3269,"harmonic",7
11,10,2.6993,"harmonic",2
9,6,1.9597,"flute",4
9,6,2.6745,"harmonic",1
11,10,10.7229,"flute",4
19,1,10.7662,"harmonic",7
11,10,10.0104,"flute",5
9,6,7.3871,"harmonic",1
28,2,13.3129,"harmonic",3
11,10,10.2053,"flute",4
19,1,11.0646,"harmonic",7
15,3,10.3978,"flute",4
7,0,7.2062,"harmonic",6
9,6,6.9811,"harmonic",4
10,0,14.7821,"flute",4
13,3,11.5465,"flute",5
109,3,10.4041,"flute",5
11,10,3.205,"harmonic",1
11,10,8.834,"harmonic",3
25,3,0.6799,"flute",3
11,10,14.5971,"harmonic",1
19,1,9.7363,"harmonic",7
12,15,10.9063,"harmonic",1
16,1,10.2713,"harmonic",4
7,0,7.885,"flute",2
10,0,12.7529,"harmonic",1
8,25,11.7098,"harmonic",1
20,4,10.7861,"harmonic",5
15,3,9.883,"harmonic",3
20,4,12.4313,"harmonic",6
8,25,3.6756,"flute",7
8,25,5.0358,"harmonic",3
19,1,0.4081,"harmonic",5
8,25,7.0052,"harmonic",5
25,3,7.8653,"flute",7
122,4,7.6198,"flute",5
7,0,12.9671,"flute",2
8,25,2.7935,"harmonic",3
19,1,2.0692,"flute",1
107,14,4.0798,"flute",5
13,3,6.4533,"flute",4
8,25,3.6218,"harmonic",1
9,6,6.9838,"harmonic",4
16,1,7.0754,"flute",7
13,3,3.8257,"harmonic",5
39,0,14.0227,"flute",4
7,0,13.8874,"harmonic",7
16,1,7.5996,"flute",6
107,14,12.5469,"harmonic",5
15,3,2.1411,"harmonic",4
107,14,11.4358,"flute",6
9,6,8.6286,"flute",4
23,0,13.0644,"flute",6
106,0,10.846,"harmonic",1
13,3,7.4736,"harmonic",3
12,15,7.5251,"harmonic",2
15,3,3.9722,"harmonic",3
11,10,3.1593,"harmonic",1
20,4,8.3702,"harmonic",6
103,0,9.8582,"flute",4
11,10,7.9246,"harmonic",1
15,3,10.6761,"harmonic",5
9,6,10.4695,"harmonic",1
139,0,4.4837,"flute",5
13,3,14.9415,"flute",5
12,15,5.8692,"harmonic",5
13,3,14.9129,"harmonic",2
12,15,2.5726,"harmonic",2
102,4,9.7855,"harmonic",5
15,3,1.5433,"harmonic",6
15,3,4.3219,"harmonic",2
13,3,11.9787,"flute",5
12,15,11.3371,"harmonic",1
20,4,13.9148,"harmonic",5
9,6,10.0667,"harmonic",1
11,10,3.2666,"harmonic",2
9,6,9.5988,"harmonic",2
48,0,9.7567,"harmonic",3
19,1,6.1645,"harmonic",7
11,10,2.9031,"harmonic",2
20,4,7.3435,"harmonic",5
19,1,3.2926,"flute",1
9,6,4.1957,"harmonic",4
20,4,4.7726,"harmonic",6
10,0,12.9941,"harmonic",2
10,0,11.1859,"harmonic",2
8,25,3.7254,"harmonic",3
20,4,12.335,"flute",5
10,0,7.6767,"flute",6
20,4,2.5363,"harmonic",6
20,4,3.4042,"flute",7
13,3,1.2499,"flute",4
13,3,0.2285,"flute",3
106,0,14.7445,"harmonic",2
12,15,4.8462,"harmonic",4
12,15,1.2027,"flute",4
19,1,7.3862,"harmonic",7
19,1,5.5333,"harmonic",7
12,15,11.2324,"flute",4
139,0,3.0465,"harmonic",3
12,15,7.0086,"harmonic",7
8,25,12.2614,"flute",7
39,0,10.8889,"flute",4
28,2,6.8473,"harmonic",3
23,0,5.9174,"harmonic",5
15,3,0.5295,"harmonic",1
10,0,10.0112,"harmonic",2
8,25,5.6187,"harmonic",1
9,6,3.6836,"flute",4
10,0,7.817,"flute",6
8,25,9.854,"harmonic",1
9,6,10.1188,"harmonic",1
15,3,5.8723,"harmonic",4
23,0,9.0912,"harmonic",6
19,1,14.72,"harmonic",7
13,3,13.7711,"harmonic",2
11,10,6.4314,"flute",5
8,25,13.6157,"harmonic",1
10,0,10.8201,"flute",5
11,10,3.4377,"flute",3
20,4,0.489,"harmonic",6
12,15,6.8982,"harmonic",6
30,0,0.641,"harmonic",2
13,3,4.7413,"flute",5
20,4,11.3131,"harmonic",5
10,0,6.2762,"harmonic",2
15,3,0.1513,"harmonic",4
109,3,4.1855,"flute",3
20,4,4.1217,"flute",6
7,0,7.5578,"harmonic",5
19,1,5.5307,"harmonic",7
7,0,5.6446,"harmonic",7
7,0,5.7342,"flute",6
9,6,1.5711,"harmonic",2
8,25,10.3468,"harmonic",1
28,2,14.0937,"flute",5
16,1,1.6457,"flute",6
10,0,1.1706,"harmonic",3
15,3,1.284,"harmonic",3
7,0,10.5067,"harmonic",7
13,3,3.0025,"harmonic",4
10,0,2.185,"flute",4
20,4,13.8262,"harmonic",7
7,0,10.0405,"harmonic",5
19,1,5.5963,"harmonic",7
12,15,9.675,"flute",5
15,3,10.443,"flute",3
35,2,1.2482,"harmonic",2
19,1,5.2499,"harmonic",7
15,3,13.0976,"harmonic",7
8,25,14.702,"harmonic",1
106,0,5.7661,"harmonic",3
15,3,13.2675,"flute",5
20,4,0.0525,"flute",7
23,0,12.3319,"harmonic",5
101,0,8.0145,"harmonic",2
8,25,3.6257,"harmonic",6
106,0,10.8845,"harmonic",4
101,0,14.9749,"harmonic",1
26,0,4.4119,"harmonic",3
105,0,9.3853,"flute",5
43,1,11.0706,"flute",7
10,0,9.1402,"harmonic",2
20,4,11.6968,"harmonic",5
13,3,8.0782,"flute",5
12,15,9.9079,"harmonic",3
13,3,3.9065,"harmonic",2
20,4,5.8339,"flute",7
7,0,9.5439,"harmonic",5
20,4,6.3095,"flute",6
25,3,12.3847,"harmonic",1
15,3,3.0388,"harmonic",5
19,1,2.287,"harmonic",7
26,0,3.2666,"flute",5
19,1,13.6551,"harmonic",7
8,25,8.8105,"flute",7
47,1,9.3245,"flute",6
7,0,6.6804,"flute",6
35,2,5.2792,"flute",5
20,4,14.4822,"harmonic",5
25,3,9.3808,"harmonic",2
23,0,9.8383,"flute",7
15,3,11.0065,"harmonic",6
7,0,10.9618,"flute",5
9,6,7.505,"harmonic",3
10,0,6.8929,"flute",5
13,3,0.0421,"harmonic",2
20,4,0.6273,"flute",7
12,15,5.9507,"flute",5
10,0,10.596,"harmonic",3
103,0,10.0184,"flute",4
12,15,14.1424,"harmonic",2
153,0,6.4242,"harmonic",2
23,0,14.2506,"flute",7
36,0,14.21,"harmonic",2
19,1,0.5485,"flute",1
20,4,11.9284,"harmonic",5
10,0,8.4646,"harmonic",3
35,2,4.7474,"harmonic",3
19,1,9.9024,"flute",1
10,0,5.7143,"flute",6
10,0,6.3407,"flute",5
19,1,14.0038,"harmonic",5
16,1,4.9587,"flute",6
25,3,5.0468,"harmonic",3
20,4,12.3714,"harmonic",5
103,0,12.5602,"flute",5
8,25,6.3704,"harmonic",1
8,25,12.5797,"harmonic",1
12,15,8.6707,"flute",6
25,3,1.3694,"harmonic",1
26,0,11.0739,"harmonic",3
16,1,3.838,"harmonic",2
28,2,5.9272,"flute",5
19,1,11.4412,"harmonic",7
19,1,11.9861,"flute",1
10,0,14.48,"flute",5
28,2,9.7973,"harmonic",3
28,2,11.8838,"harmonic",3
23,0,1.7705,"flute",2
26,0,9.983,"harmonic",3
8,25,6.1498,"flute",7
19,1,4.1792,"flute",1
20,4,13.7617,"harmonic",6
23,0,4.7145,"flute",3
12,15,3.9216,"harmonic",6
25,3,10.4852,"harmonic",2
23,0,13.2675,"harmonic",5
19,1,14.0907,"harmonic",7
26,0,6.6283,"flute",5
20,4,5.7356,"flute",7
23,0,10.2617,"harmonic",5
25,3,1.2543,"flute",3
10,0,8.458,"flute",6
20,4,0.0089,"harmonic",6
25,3,11.7738,"harmonic",2
26,0,3.2256,"flute",5
23,0,2.3844,"harmonic",2
36,0,11.8898,"flute",2
119,16,1.9108,"harmonic",5
7,0,8.6633,"flute",6
12,15,7.5955,"flute",6
23,0,5.9408,"harmonic",2
36,0,4.7504,"harmonic",7
107,14,7.0404,"flute",5
8,25,1.7026,"harmonic",2
20,4,4.2477,"harmonic",5
19,1,5.8934,"harmonic",7
26,0,9.4349,"flute",5
23,0,5.1102,"harmonic",2
19,1,11.5475,"harmonic",7
109,3,8.1753,"harmonic",5
19,1,5.9005,"flute",1
19,1,8.4847,"harmonic",7
20,4,6.1406,"harmonic",6
10,0,14.873,"flute",7
23,0,13.3619,"harmonic",5
23,0,0.8815,"flute",1
23,0,6.3863,"flute",2
10,0,3.7365,"harmonic",3
23,0,8.0525,"flute",3
10,0,4.0103,"flute",6
30,0,8.925,"harmonic",6
16,1,0.1583,"flute",6
109,3,11.8396,"flute",5
107,14,12.3517,"flute",5
20,4,12.1717,"harmonic",6
8,25,4.5957,"flute",7
23,0,3.044,"harmonic",5
8,25,5.5285,"flute",7
26,0,14.7821,"flute",5
13,3,9.8621,"harmonic",3
23,0,5.3828,"flute",7
12,15,7.0849,"harmonic",7
19,1,2.1046,"flute",1
26,0,1.749,"harmonic",3
10,0,8.5974,"flute",5
26,0,5.9404,"flute",5
16,1,14.3783,"harmonic",1
26,0,8.3418,"harmonic",3
16,1,11.5274,"harmonic",3
106,0,9.3683,"flute",7
102,4,8.8376,"harmonic",5
26,0,1.2863,"harmonic",3
25,3,4.6862,"harmonic",3
15,3,3.5328,"harmonic",6
13,3,4.5957,"harmonic",5
7,0,13.0252,"flute",7
26,0,6.5256,"flute",5
23,0,1.0856,"harmonic",2
26,0,4.7736,"flute",5
19,1,3.854,"flute",1
105,0,3.1981,"flute",3
13,3,5.4388,"harmonic",3
13,3,5.9017,"harmonic",1
20,4,5.5377,"flute",6
15,3,14.9727,"harmonic",7
20,4,14.8343,"flute",7
7,0,9.9872,"harmonic",7
107,14,7.8035,"harmonic",2
8,25,4.7567,"flute",7
102,4,12.851,"flute",4
7,0,3.7312,"harmonic",5
7,0,11.1877,"harmonic",5
8,25,8.8039,"harmonic",2
15,3,5.7891,"harmonic",5
19,1,14.7902,"harmonic",5
12,15,9.6154,"harmonic",3
19,1,9.3736,"flute",1
70,4,13.6767,"harmonic",2
10,0,3.8402,"flute",7
7,0,4.2418,"harmonic",4
20,4,6.6902,"flute",7
19,1,14.4963,"flute",1
136,1,0.4254,"flute",3
10,0,11.369,"harmonic",3
10,0,4.0609,"flute",6
20,4,5.5907,"harmonic",5
20,4,3.5707,"harmonic",6
19,1,4.0358,"flute",1
71,0,0.9032,"flute",4
12,15,12.0601,"harmonic",7
12,15,8.6637,"flute",5
20,4,5.0893,"harmonic",6
15,3,1.2543,"harmonic",5
10,0,8.7741,"harmonic",4
7,0,13.4509,"flute",6
15,3,7.4149,"harmonic",6
10,0,7.6736,"harmonic",3
8,25,14.565,"harmonic",1
13,3,10.8815,"harmonic",4
7,0,3.6437,"flute",3
