"participant_id","musical_exp","v1","synth","rating"
302,3,6.0948,"harmonic",3
302,3,6.3035,"guitar",2
258,2,12.534,"guitar",4
258,2,2.7221,"guitar",5
258,2,1.8219,"harmonic",6
258,2,13.1922,"guitar",4
300,0,2.0652,"guitar",7
302,3,1.2873,"guitar",3
300,0,0.1337,"harmonic",4
302,3,2.8731,"guitar",5
302,3,13.4327,"guitar",3
302,3,11.413,"harmonic",1
302,3,10.8815,"guitar",3
302,3,1.103,"guitar",3
302,3,9.5282,"guitar",3
305,1,8.6637,"harmonic",1
300,0,6.4735,"harmonic",1
300,0,6.6804,"harmonic",1
300,0,14.0225,"harmonic",1
302,3,1.9108,"harmonic",1
300,0,12.3771,"harmonic",1
302,3,8.3951,"guitar",6
300,0,11.6782,"guitar",1
300,0,9.4394,"harmonic",1
300,0,4.4444,"harmonic",1
302,3,7.5399,"harmonic",2
302,3,6.7566,"harmonic",2
302,3,7.9046,"harmonic",3
302,3,10.6039,"guitar",5
260,1,12.3126,"guitar",6
262,5,14.8153,"harmonic",1
260,1,6.9602,"guitar",6
260,1,2.0265,"guitar",5
260,1,1.4104,"guitar",5
260,1,3.1991,"harmonic",3
259,18,2.854,"harmonic",3
264,10,14.1031,"guitar",3
262,5,7.2436,"guitar",7
262,5,4.7296,"harmonic",2
264,10,12.5602,"guitar",3
264,10,5.2708,"harmonic",3
264,10,14.5403,"guitar",5
259,18,4.5102,"guitar",4
260,1,11.5337,"harmonic",2
260,1,0.9958,"guitar",5
260,1,14.0417,"harmonic",2
259,18,3.5974,"guitar",4
260,1,10.4319,"guitar",7
260,1,6.7578,"harmonic",2
260,1,12.7797,"guitar",7
259,18,5.4617,"guitar",4
260,1,4.8932,"guitar",6
259,18,9.8052,"harmonic",2
260,1,4.2943,"guitar",5
259,18,11.0065,"harmonic",3
259,18,10.8105,"guitar",4
262,5,9.1436,"guitar",7
262,5,4.8611,"harmonic",2
260,1,2.9796,"guitar",6
260,1,7.4753,"harmonic",2
260,1,12.3714,"harmonic",2
259,18,1.1917,"guitar",4
259,18,9.5345,"harmonic",1
260,1,11.6531,"guitar",6
259,18,1.6937,"guitar",4
259,18,3.1614,"harmonic",2
259,18,14.0713,"guitar",4
259,18,12.4411,"harmonic",1
262,5,8.3737,"guitar",7
259,18,6.4242,"harmonic",2
259,18,0.8858,"guitar",4
262,5,0.2833,"guitar",7
262,5,14.0966,"guitar",6
264,10,10.0339,"guitar",4
260,1,3.3728,"harmonic",3
260,1,5.7279,"harmonic",2
260,1,10.4722,"harmonic",1
259,18,11.9005,"harmonic",1
259,18,12.8437,"harmonic",1
259,18,6.2582,"guitar",4
260,1,0.9684,"guitar",6
259,18,4.4314,"harmonic",1
259,18,14.1605,"harmonic",1
259,18,5.2692,"guitar",4
259,18,9.4088,"harmonic",2
262,5,12.9164,"guitar",7
262,5,2.8179,"harmonic",1
262,5,6.0832,"guitar",7
262,5,14.3349,"guitar",7
260,1,9.5144,"guitar",6
260,1,12.6388,"harmonic",2
262,5,14.2498,"harmonic",1
259,18,8.3716,"guitar",4
262,5,7.9268,"harmonic",2
259,18,12.1051,"guitar",4
262,5,9.8308,"guitar",6
259,18,9.2871,"harmonic",1
262,5,13.4432,"guitar",7
262,5,3.2134,"guitar",7
264,10,3.6737,"guitar",3
264,10,8.4338,"guitar",3
264,10,12.1,"guitar",5
260,1,7.1961,"harmonic",4
259,18,9.2656,"guitar",4
260,1,4.5825,"guitar",5
260,1,13.5098,"guitar",6
259,18,0.845,"harmonic",1
259,18,4.2954,"guitar",4
260,1,5.8293,"guitar",6
259,18,4.2079,"harmonic",1
260,1,0.2841,"harmonic",2
262,5,0.4487,"guitar",5
259,18,5.7624,"harmonic",2
262,5,2.6066,"harmonic",3
262,5,14.4908,"harmonic",7
262,5,4.8808,"guitar",5
262,5,8.1688,"guitar",7
259,18,14.7587,"harmonic",3
260,1,3.3155,"guitar",6
260,1,12.8979,"guitar",6
260,1,13.7205,"harmonic",3
260,1,11.5907,"guitar",6
260,1,3.7541,"harmonic",3
260,1,1.2145,"harmonic",3
260,1,8.3949,"harmonic",5
260,1,3.6873,"guitar",5
259,18,5.9432,"harmonic",2
262,5,11.8126,"harmonic",3
259,18,7.7955,"harmonic",2
262,5,4.4026,"guitar",7
262,5,4.4034,"guitar",6
262,5,5.9054,"guitar",6
260,1,12.7806,"guitar",7
259,18,10.1032,"guitar",4
259,18,4.7983,"guitar",4
260,1,9.5232,"guitar",6
259,18,2.8298,"harmonic",1
259,18,14.0233,"harmonic",1
260,1,3.5731,"harmonic",3
260,1,14.8465,"guitar",6
262,5,4.7145,"guitar",7
259,18,7.3122,"guitar",4
262,5,14.7587,"guitar",7
262,5,14.2535,"guitar",7
262,5,0.8633,"guitar",7
262,5,7.7216,"harmonic",1
262,5,7.9717,"guitar",7
260,1,9.0099,"guitar",6
260,1,7.5399,"guitar",5
259,18,3.084,"guitar",4
260,1,2.1861,"harmonic",3
259,18,3.0388,"harmonic",2
260,1,7.3039,"harmonic",7
260,1,0.1046,"harmonic",2
260,1,11.2909,"harmonic",3
260,1,0.4021,"harmonic",3
260,1,7.3345,"guitar",5
259,18,11.0456,"harmonic",1
259,18,0.2285,"harmonic",2
259,18,11.5862,"harmonic",1
259,18,2.2445,"guitar",4
262,5,13.6329,"guitar",5
262,5,8.5913,"harmonic",1
260,1,12.9244,"guitar",7
260,1,2.1717,"harmonic",2
259,18,12.2386,"harmonic",1
265,0,9.6646,"guitar",5
262,5,13.7189,"harmonic",1
262,5,9.4863,"guitar",7
300,0,10.3442,"guitar",4
264,10,2.3438,"harmonic",2
265,0,2.952,"harmonic",3
264,10,12.2047,"harmonic",2
300,0,10.9715,"harmonic",1
265,0,3.0977,"harmonic",3
300,0,5.5357,"harmonic",1
300,0,3.0858,"harmonic",1
300,0,13.8505,"harmonic",2
300,0,12.8963,"harmonic",1
259,18,7.3998,"guitar",4
259,18,0.9322,"guitar",4
260,1,5.4203,"guitar",6
260,1,10.2582,"harmonic",2
260,1,14.4438,"harmonic",3
259,18,11.852,"harmonic",3
260,1,4.4272,"guitar",6
260,1,9.3802,"guitar",5
259,18,7.7073,"harmonic",2
259,18,8.24,"guitar",4
262,5,4.5354,"harmonic",1
264,10,3.5751,"harmonic",2
262,5,8.4615,"harmonic",1
262,5,4.6615,"harmonic",2
264,10,10.2369,"harmonic",2
265,0,9.2886,"guitar",5
260,1,5.7885,"guitar",6
259,18,12.1592,"guitar",4
260,1,7.9268,"guitar",6
260,1,1.6875,"guitar",6
259,18,10.4628,"guitar",4
259,18,3.3659,"harmonic",5
260,1,8.3663,"harmonic",2
259,18,1.7621,"harmonic",2
264,10,14.2498,"guitar",5
259,18,3.5115,"guitar",4
262,5,8.5725,"harmonic",2
262,5,8.2491,"harmonic",1
264,10,2.4691,"harmonic",3
264,10,14.4234,"harmonic",2
260,1,2.7221,"harmonic",2
259,18,9.3683,"harmonic",2
260,1,3.8078,"guitar",6
259,18,14.9233,"harmonic",1
260,1,10.5227,"guitar",6
259,18,5.8334,"guitar",4
260,1,6.5877,"guitar",6
260,1,0.0775,"guitar",5
259,18,0.8392,"guitar",4
259,18,11.2927,"harmonic",1
259,18,10.0184,"guitar",4
259,18,6.2685,"guitar",4
262,5,2.9898,"guitar",7
262,5,7.9741,"harmonic",1
262,5,6.2163,"guitar",6
260,1,1.9801,"harmonic",2
259,18,13.0525,"guitar",4
260,1,14.1657,"harmonic",3
259,18,9.7363,"guitar",4
259,18,8.6824,"guitar",4
259,18,13.7937,"harmonic",1
260,1,13.2969,"guitar",7
260,1,7.3871,"harmonic",1
259,18,7.0296,"guitar",4
259,18,12.9244,"harmonic",1
262,5,7.9922,"harmonic",1
262,5,2.4426,"harmonic",2
262,5,5.0893,"guitar",6
262,5,0.9945,"guitar",7
300,0,4.3525,"guitar",7
259,18,6.0416,"guitar",4
262,5,2.5273,"harmonic",1
260,1,3.7806,"guitar",2
260,1,10.7714,"harmonic",1
264,10,6.8931,"guitar",4
259,18,11.1258,"guitar",4
262,5,6.4663,"guitar",6
262,5,1.3192,"harmonic",6
262,5,7.8186,"harmonic",2
265,0,9.0585,"guitar",5
264,10,9.4281,"harmonic",3
264,10,6.6283,"guitar",3
264,10,3.6924,"guitar",3
267,0,1.656,"guitar",7
267,0,11.0204,"guitar",7
259,18,7.1048,"guitar",4
260,1,11.4692,"harmonic",2
260,1,1.968,"harmonic",1
260,1,13.9617,"guitar",5
259,18,9.9608,"guitar",4
260,1,3.4377,"guitar",7
259,18,7.2442,"guitar",4
260,1,14.7568,"guitar",6
260,1,7.2727,"harmonic",1
259,18,7.8847,"guitar",4
259,18,9.2916,"guitar",4
259,18,12.1403,"guitar",4
259,18,0.3068,"guitar",4
259,18,8.6837,"harmonic",1
262,5,1.9423,"guitar",6
260,1,14.5938,"guitar",7
262,5,12.5788,"harmonic",1
260,1,11.1881,"harmonic",2
259,18,2.3267,"guitar",4
265,0,12.542,"harmonic",2
260,1,4.4426,"guitar",6
262,5,3.8414,"harmonic",2
260,1,8.3271,"guitar",6
262,5,5.4166,"harmonic",2
262,5,4.9745,"harmonic",2
264,10,2.5184,"guitar",3
265,0,5.5963,"harmonic",3
264,10,2.6376,"harmonic",3
267,0,2.9238,"harmonic",2
267,0,8.5974,"guitar",6
302,3,3.2332,"harmonic",2
262,5,5.3922,"guitar",7
262,5,7.2926,"guitar",7
262,5,6.5737,"guitar",6
262,5,10.6853,"harmonic",1
264,10,0.8691,"harmonic",2
262,5,12.0072,"harmonic",2
264,10,0.9032,"harmonic",3
264,10,11.6227,"guitar",5
264,10,12.0473,"harmonic",1
264,10,9.6821,"harmonic",3
264,10,12.4747,"guitar",3
264,10,9.3969,"guitar",3
264,10,4.5102,"harmonic",2
264,10,4.4837,"guitar",3
264,10,14.2811,"harmonic",1
262,5,10.0901,"harmonic",7
262,5,7.9027,"harmonic",1
262,5,11.1153,"harmonic",2
262,5,6.9811,"harmonic",3
264,10,2.0479,"harmonic",2
264,10,10.1887,"harmonic",2
264,10,8.0675,"harmonic",2
