interval,rating,rating_boot_mean,rating_boot_se
0,0.09159659519082435,0.0984148425313925,0.1058925931741821
0.015015015015015015,0.08194668014809252,0.08871102999774756,0.10480411276158175
0.03003003003003003,0.07216814002336973,0.07886409068468266,0.103738265651627
0.04504504504504504,0.062255228130539124,0.06886763543975107,0.10270018911157405
0.06006006006006006,0.05220140620834201,0.05871456917529678,0.1016952151403848
0.07507507507507508,0.041999265554406404,0.04839703448343785,0.1007287907262618
0.09009009009009009,0.03164045329604522,0.03790636197901687,0.09980637861663225
0.10510510510510511,0.021115608018196876,0.027233031223807894,0.09893333854359587
0.12012012012012012,0.010414309757438928,0.016366646750077513,0.09811479017235089
0.13513513513513514,-4.749498794516292e-4,0.005295934316506698,0.09735546069568836
0.15015015015015015,-0.011564771065079686,-0.005991236964940962,0.09665952191358743
0.16516516516516516,-0.02286881568776435,-0.017507800667359522,0.09603042367780949
0.18018018018018017,-0.034401736777600785,-0.02926740122321545,0.09547073254459794
0.19519519519519518,-0.04617906045668113,-0.04128425848275231,0.09498198610531154
0.21021021021021022,-0.05821701401301109,-0.05357298360323164,0.09456457446686584
0.22522522522522523,-0.07053229477204286,-0.0661483423999299,0.09421766045564996
0.24024024024024024,-0.08314177607733267,-0.07902496399794767,0.09393914910885218
0.2552552552552553,-0.09606214891362495,-0.09221699485647744,0.0937257147998346
0.2702702702702703,-0.10930950048890516,-0.1057377009460108,0.09357289097603298
0.2852852852852853,-0.12289883436153955,-0.11959902393966737,0.09347522319068768
0.3003003003003003,-0.13684354032249646,-0.1338111005700679,0.09342648125157689
0.3153153153153153,-0.151154826032529,-0.14838175758834318,0.09341992135661792
0.3303303303303303,-0.16584112613329763,-0.16331599778931888,0.09344858453357784
0.34534534534534533,-0.18090750792870167,-0.1786154950683469,0.09350561400374585
0.36036036036036034,-0.19635509548389277,-0.1942781181953435,0.09358457160170734
0.37537537537537535,-0.21218053584252342,-0.21029750371904696,0.09367973232488067
0.39039039039039036,-0.22837553178489622,-0.22666269801091066,0.09378633653557827
0.40540540540540543,-0.24492646497358336,-0.24335788687917698,0.0939007812500919
0.42042042042042044,-0.2618141313775253,-0.26036222848897556,0.09402073518806006
0.43543543543543545,-0.2790136075490524,-0.2776498016722971,0.09414516662967744
0.45045045045045046,-0.2964942617723337,-0.2951896773411411,0.09427427841622729
0.46546546546546547,-0.31421991852447717,-0.31294611591736665,0.09440935038746208
0.4804804804804805,-0.3321491783906954,-0.3308788887684411,0.09455249590283474
0.4954954954954955,-0.35023588890869145,-0.3489437168747871,0.0947063455138557
0.5105105105105106,-0.36842975517029075,-0.3670928155904775,0.09487367693462177
0.5255255255255256,-0.3866770727667893,-0.3852755305704746,0.0950570156998812
0.5405405405405406,-0.4049215601877,-0.403439046834311,0.09525823473711782
0.5555555555555556,-0.42310526337921006,-0.42152915057070967,0.09547818293201978
0.5705705705705706,-0.4411695020783238,-0.4394910216728214,0.09571637214491935
0.5855855855855856,-0.4590558259192913,-0.45727003412219097,0.09597074876148373
0.6006006006006006,-0.4767069482305937,-0.4748125412021004,0.09623756978489409
0.6156156156156156,-0.49406762688496153,-0.49206662311773763,0.09651139514771878
0.6306306306306306,-0.5110854644290054,-0.5089827759430369,0.09678519817463445
0.6456456456456456,-0.5277116038251332,-0.5255145229166092,0.09705058607832076
0.6606606606606606,-0.5439013012460698,-0.5416189319741727,0.09729811323575532
0.6756756756756757,-0.5596143631837874,-0.5572570270022409,0.09751766286930398
0.6906906906906907,-0.5748154413526233,-0.5723940845465706,0.09769886843312134
0.7057057057057057,-0.5894741851521225,-0.5869998124636103,0.09783154482920388
0.7207207207207207,-0.6035652574871366,-0.6010484120504154,0.09790610142857276
0.7357357357357357,-0.6170682252233975,-0.6145185302545243,0.09791391322298078
0.7507507507507507,-0.6299673402278642,-0.62739311333537,0.0978476324723611
0.7657657657657657,-0.6422512305978705,-0.6396591774960412,0.09770143001254933
0.7807807807807807,-0.6539125241743401,-0.6513075152230068,0.09747116204822873
0.7957957957957957,-0.6649474276811229,-0.6623323581123027,0.097154464034200555
0.8108108108108109,-0.6753552848205853,-0.6727310176593934,0.09675077763323392
0.8258258258258259,-0.6851381354372936,-0.6825035247890414,0.09626131948359215
0.8408408408408409,-0.6943002955513673,-0.6916522868593761,0.09568900161911752
0.8558558558558559,-0.7028479748303552,-0.7001817776620195,0.09503831307634562
0.8708708708708709,-0.7107889441297832,-0.7080982718260107,0.09431517086593917
0.8858858858858859,-0.7181322613387469,-0.7154096303571099,0.09352674653586907
0.9009009009009009,-0.7248880591911007,-0.7221251391852186,0.09268127249017019
0.9159159159159159,-0.7310673942239598,-0.728255397933101,0.09178783049474458
0.9309309309309309,-0.7366821519521501,-0.7338122520107339,0.09085612376441565
0.9459459459459459,-0.7417449998217633,-0.7388087578707347,0.0898962339285974
0.960960960960961,-0.7462693768067665,-0.7432591690371427,0.08891836511537136
0.975975975975976,-0.7502695067614488,-0.7471789294515684,0.08793257931000055
0.990990990990991,-0.7537604219143144,-0.7505846607774445,0.08694852979857948
1.006006006006006,-0.7567579831901234,-0.7534941314837542,0.08597520250673482
1.021021021021021,-0.7592788853108737,-0.7559261976367501,0.08502067786765949
1.0360360360360361,-0.7613406367253948,-0.757900708149304,0.08409192791822359
1.0510510510510511,-0.762961507171181,-0.759438370527686,0.08319466405916265
1.0660660660660661,-0.764160438866585,-0.7605605766606293,0.0823332498764251
1.0810810810810811,-0.7649569207332583,-0.7612891916709043,0.0815106903716801
1.0960960960960962,-0.7653708284238809,-0.7616463120761291,0.08072870394341686
1.1111111111111112,-0.7654222360584952,-0.7616540022981804,0.07998787685713013
1.1261261261261262,-0.7651312082600845,-0.7613340207729662,0.07928789237517259
1.1411411411411412,-0.7645175831655381,-0.7607075484366782,0.07862781899290737
1.1561561561561562,-0.7636007584497472,-0.7597949331287241,0.07800643521113555
1.1711711711711712,-0.7623994929554556,-0.7586154634147335,0.07742256276490501
1.1861861861861862,-0.7609317362279663,-0.7571871844841004,0.07687537687829862
1.2012012012012012,-0.7592144971096796,-0.755526767131739,0.07636466139650966
1.2162162162162162,-0.7572637605948173,-0.7536494384402005,0.07589097886098749
1.2312312312312312,-0.7550944594623883,-0.7515689797177136,0.07545573088725208
1.2462462462462462,-0.7527205039235277,-0.7492977936421693,0.0750610925618172
1.2612612612612613,-0.7501548688127689,-0.746847038578461,0.07470981575216178
1.2762762762762763,-0.7474097339399057,-0.7442268238904873,0.07440490963513278
1.2912912912912913,-0.7444966693555516,-0.7414464560150823,0.07414922133002938
1.3063063063063063,-0.7414268537474793,-0.738514721386353,0.0739449536577361
1.3213213213213213,-0.7382113112565496,-0.7354401892857899,0.07379316865160501
1.3363363363363363,-0.7348611499367489,-0.7322315156152601,0.07369333226613059
1.3513513513513513,-0.7313877840870824,-0.7288977276631303,0.07364295585600056
1.3663663663663663,-0.72780312287932,-0.7254484702934918,0.07363738246519672
1.3813813813813813,-0.7241197091223452,-0.7218941956648705,0.07366975122533369
1.3963963963963963,-0.7203507945643282,-0.718246281494639,0.07373115320463837
1.4114114114114114,-0.7165103416618149,-0.7145170668350854,0.07381097005061284
1.4264264264264264,-0.7126129459849988,-0.7107197990343277,0.07389736634368643
1.4414414414414414,-0.7086736780754597,-0.7068684906799698,0.07397789088143662
1.4564564564564564,-0.7047078483073111,-0.7029776905074027,0.07404013312214358
1.4714714714714714,-0.7007307028236779,-0.6990621771600397,0.07407237922324562
1.4864864864864864,-0.696757062673873,-0.6951365890299491,0.07406421665894745
1.5015015015015014,-0.6928009216701605,-0.6912150069715209,0.07400704555386876
1.5165165165165164,-0.688875021090511,-0.6873105093344972,0.07389446657720745
1.5315315315315314,-0.6849904211089691,-0.6834347204456215,0.07372252762874627
1.5465465465465464,-0.6811560897153783,-0.679597374377578,0.07348982320511618
1.5615615615615615,-0.6773785298966589,-0.6758059156148603,0.07319745041097499
1.5765765765765765,-0.6736614650090306,-0.6720651571122576,0.07284883372290696
1.5915915915915915,-0.6700056005943595,-0.6683770143018163,0.07244943683119433
1.6066066066066067,-0.6664084784049066,-0.6647403308964126,0.07200638438332486
1.6216216216216217,-0.6628644351283776,-0.6611508089227971,0.07152801949987506
1.6366366366366367,-0.659364674299845,-0.6576010513653351,0.07102342475058764
1.6516516516516517,-0.6558974552365199,-0.65408072120911,0.0705019349843616
1.6666666666666667,-0.6524483976739098,-0.6505768156692527,0.06997266999901655
1.6816816816816818,-0.6490008953163949,-0.6470740491588218,0.06944411341647846
1.6966966966966968,-0.6455366259981798,-0.6435553333026839,0.06892376116083646
1.7117117117117118,-0.6420361408871529,-0.6400023373109343,0.06841785853010518
1.7267267267267268,-0.6384795104848414,-0.6363961075665739,0.06793123904789163
1.7417417417417418,-0.6348470014081888,-0.6327177216435244,0.0674672713143251
1.7567567567567568,-0.6311197553756454,-0.6289489494126717,0.0670279123980113
1.7717717717717718,-0.6272804406867594,-0.6250728926255812,0.06661385855239432
1.7867867867867868,-0.6233138469159674,-0.6210745745262416,0.06622477691923417
1.8018018018018018,-0.6192073955666841,-0.6169414526832672,0.06585959608642819
1.8168168168168168,-0.6149515429721504,-0.6126638313198481,0.065516829437979
1.8318318318318318,-0.6105400566048311,-0.6082351538177393,0.06519490348534285
1.8468468468468469,-0.6059701519043065,-0.6036521615774402,0.06489246386528878
1.8618618618618619,-0.6012424834296833,-0.598914911755531,0.06460863426957851
1.8768768768768769,-0.5963609912256143,-0.5940266532492419,0.06434320791516404
1.8918918918918919,-0.5913326103818812,-0.5889935673018037,0.06409675686098867
1.906906906906907,-0.5861668584907405,-0.5838243858876085,0.06387065109198879
1.921921921921922,-0.5808753217059491,-0.5785299072308431,0.06366698639244002
1.936936936936937,-0.5754710650579485,-0.5731224330590522,0.06348842720188035
1.951951951951952,-0.5699679963028047,-0.5676151561746557,0.06333797746717504
1.966966966966967,-0.5643802146620431,-0.5620215293820263,0.06321869852851572
1.981981981981982,-0.5587213762104607,-0.5563546475569185,0.06313339782467176
1.996996996996997,-0.5530041063485032,-0.5506266736142065,0.06308431517822853
2.012012012012012,-0.547239486824715,-0.5448483363648019,0.06307283417772729
2.027027027027027,-0.5414366403348483,-0.5390285239244117,0.0630992444136473
2.042042042042042,-0.535602430108462,-0.5331739907343207,0.06316257601946618
2.057057057057057,-0.5297412854797146,-0.5272891897611052,0.06326052144491683
2.0720720720720722,-0.5238551576583732,-0.5213762344999828,0.06338945134630931
2.0870870870870872,-0.5179436032145375,-0.5154349884718838,0.063544522906289
2.1021021021021022,-0.5120039865765068,-0.5094632734020026,0.06371987088929024
2.1171171171171173,-0.5060317874514687,-0.5034571815505058,0.06390886528084616
2.1321321321321323,-0.500020994744404,-0.49741147298748895,0.06410441511600218
2.1471471471471473,-0.4939645653838015,-0.4913200351048064,0.064299296314537
2.1621621621621623,-0.4878549244618486,-0.48517637937119595,0.06448648182515501
2.1771771771771773,-0.48168448216679977,-0.4789741492117139,0.0646594546355111
2.1921921921921923,-0.4754461429733753,-0.47270761282076323,0.06481248757192137
2.2072072072072073,-0.46913378329343153,-0.46637211557499236,0.06494087764232903
2.2222222222222223,-0.4627426751272378,-0.4599644683894282,0.06504112645083658
2.2372372372372373,-0.4562698351063158,-0.45348325079160934,0.06511106160856309
2.2522522522522523,-0.4497142806698178,-0.4469290106628799,0.06514989695723043
2.2672672672672673,-0.44307717803482277,-0.44030434655085177,0.06515823183771244
2.2822822822822824,-0.43636187023604067,-0.4336138632544517,0.06513799169620131
2.2972972972972974,-0.42957377797529867,-0.42686399706871747,0.06509231417014345
2.3123123123123124,-0.42272017146023844,-0.4200627136292544,0.06502538654679431
2.3273273273273274,-0.41580981785567767,-0.41321908857445916,0.06494224218205191
2.3423423423423424,-0.40885251629482744,-0.40634278894375425,0.06484852506573786
2.3573573573573574,-0.40185854027055923,-0.3994434808674453,0.06475023310594775
2.3723723723723724,-0.3948380150927589,-0.3925301960280899,0.06465345171459747
2.3873873873873874,-0.38780026519682415,-0.3856106948246212,0.06456408973279201
2.4024024024024024,-0.3807531715294303,-0.37869086737450564,0.06448762949339569
2.4174174174174174,-0.3737025821190375,-0.37177421377988074,0.06442890180516449
2.4324324324324325,-0.3666518185017783,-0.3648614420325885,0.0643918948833958
2.4474474474474475,-0.35960131646449534,-0.35795021546008504,0.06437960388371804
2.4624624624624625,-0.3525484315686471,-0.3510350720510058,0.06439392495875368
2.4774774774774775,-0.3454874286213733,-0.3441075260878842,0.06443559496325346
2.4924924924924925,-0.3384096606403177,-0.3371563493336642,0.06450417541102052
2.5075075075075075,-0.3313039282692913,-0.33016801584663796,0.06459807731926712
2.5225225225225225,-0.3241569965793347,-0.3231272826377919,0.06471462233868869
2.5375375375375375,-0.31695423422551045,-0.31601786898095935,0.06485013509047018
2.5525525525525525,-0.309680331245829,-0.3088231910762277,0.0650000617949592
2.5675675675675675,-0.30232004716826516,-0.30152710638132235,0.06515911084632087
2.5825825825825826,-0.29485894079277286,-0.29411462326198495,0.06532141167726842
2.5975975975975976,-0.28728403677955044,-0.28657253627646123,0.06548068880409734
2.6126126126126126,-0.2795843913180297,-0.2788899547082266,0.06563044816361341
2.6276276276276276,-0.27175152870733926,-0.2710587010268563,0.0657641726837471
2.6426426426426426,-0.26377973156271645,-0.26307356587248865,0.06587552351408196
2.6576576576576576,-0.2556661785179697,-0.2549324160686146,0.06595854260694596
2.6726726726726726,-0.2474109338084664,-0.24663616135355224,0.0660078515436591
2.6876876876876876,-0.23901680228927133,-0.23818859344629603,0.06601884079205214
2.7027027027027026,-0.230489070798419,-0.22959611738014055,0.0659878430655183
2.7177177177177176,-0.2218351620664779,-0.22086739957327364,0.06591228418109969
2.7327327327327327,-0.21306423053711693,-0.21201295982706367,0.06579080478797884
2.7477477477477477,-0.2041867305789719,-0.20304473542307588,0.0656233465359111
2.7627627627627627,-0.19521398681501925,-0.19397564487363186,0.06541119665438819
2.7777777777777777,-0.18615779391224135,-0.18481917685625407,0.0651569855223887
2.7927927927927927,-0.17703006943567964,-0.1755890266425799,0.06486463267325468
2.8078078078078077,-0.16784257856637463,-0.16629879814306622,0.06453923789506773
2.8228228228228227,-0.15860674390586538,-0.1569617847633841,0.06418691578641152
2.8378378378378377,-0.1493335475339953,-0.14759083684612484,0.06381457445189774
2.8528528528528527,-0.14003352624210483,-0.13819831779789332,0.06342964207585237
2.8678678678678677,-0.13071685471757397,-0.1287961453289304,0.06303974890449122
2.8828828828828827,-0.1213935056911125,-0.11939590881716444,0.06265237654635275
2.8978978978978978,-0.1120734709506855,-0.11000904890907343,0.062274491109447744
2.9129129129129128,-0.10276702293777869,-0.10064708133841355,0.06191218095464624
2.9279279279279278,-0.0934849936122013,-0.09132184381705499,0.06157032301252061
2.942942942942943,-0.08423904560372972,-0.08204574293673217,0.06125230289348963
2.957957957957958,-0.07504191051306984,-0.07283197747795124,0.06095981276446665
2.972972972972973,-0.06590757066011477,-0.06369471545120847,0.060692746854565736
2.987987987987988,-0.05685136359506309,-0.054649204615018196,0.060449207667267184
3.003003003003003,-0.04788999317524832,-0.04571180005015767,0.060225627231581806
3.018018018018018,-0.03904143674509353,-0.036899897443022425,0.060016998161752176
3.033033033033033,-0.03032474460820687,-0.028231766763931677,0.05981720024152677
3.048048048048048,-0.021759735126628772,-0.019726287648175023,0.059619400917039406
3.063063063063063,-0.013366595934905431,-0.011402594558943024,0.0594165033027273
3.078078078078078,-0.00516540840227778,-0.0032796462562529995,0.05920161337992642
3.093093093093093,0.0028243818788282636,0.004624260256762299,0.05896849877601568
3.108108108108108,0.010584521581533394,0.012292006712409211,0.05871201424066526
