"network_id","degree","category","v1","v2"
2,0,"""pleasant""",7.32680478549704,5.21376726839006
2,1,"""pleasant""",7.32680478549704,5.21376726839006
2,2,"""pleasant""",6.76562656265627,5.21376726839006
2,3,"""pleasant""",6.76562656265627,5.58320832083208
2,4,"""pleasant""",5.41729172917292,5.58320832083208
2,5,"""pleasant""",5.41729172917292,4.83693369336934
2,6,"""pleasant""",3.25897589758976,4.83693369336934
2,7,"""pleasant""",3.25897589758976,7.25707570757076
2,8,"""pleasant""",6.04805480548055,7.25707570757076
2,9,"""pleasant""",6.04805480548055,7.38028802880288
2,10,"""pleasant""",4.61851185118512,7.38028802880288
2,11,"""pleasant""",4.61851185118512,0.957845784578458
2,12,"""pleasant""",4.24677467746775,0.957845784578458
2,13,"""pleasant""",4.24677467746775,4.34058405840584
2,14,"""pleasant""",6.89303930393039,4.34058405840584
2,15,"""pleasant""",6.89303930393039,7.16606660666067
2,16,"""pleasant""",1.39328932893289,7.16606660666067
2,17,"""pleasant""",1.39328932893289,4.44699469946995
2,18,"""pleasant""",3.72032203220322,4.44699469946995
2,19,"""pleasant""",3.72032203220322,5.0021502150215
2,20,"""pleasant""",5.24367436743674,5.0021502150215
2,21,"""pleasant""",5.24367436743674,7.07995799579958
2,22,"""pleasant""",5.8037303730373,7.07995799579958
2,23,"""pleasant""",5.8037303730373,3.04405440544054
2,24,"""pleasant""",6.2048704870487,3.04405440544054
2,25,"""pleasant""",6.2048704870487,1.55990599059906
2,26,"""pleasant""",3.6034103410341,1.55990599059906
2,27,"""pleasant""",3.6034103410341,2.25017501750175
2,28,"""pleasant""",1.32818281828183,2.25017501750175
2,29,"""pleasant""",1.32818281828183,2.93274327432743
2,30,"""pleasant""",1.74402440244024,2.93274327432743
2,31,"""pleasant""",1.74402440244024,4.14946494649465
2,32,"""pleasant""",6.84753475347535,4.14946494649465
2,33,"""pleasant""",6.84753475347535,3.96744674467447
2,34,"""pleasant""",1.97854785478548,3.96744674467447
2,35,"""pleasant""",1.97854785478548,1.26307630763076
2,36,"""pleasant""",1.46189618961896,1.26307630763076
2,37,"""pleasant""",1.46189618961896,4.38328832883288
2,38,"""pleasant""",5.86603660366037,4.38328832883288
2,39,"""pleasant""",5.86603660366037,4.02555255525553
2,40,"""pleasant""",3.66221622162216,4.02555255525553
2,41,"""pleasant""",3.66221622162216,5.42359235923592
3,0,"""pleasant""",2.6131166035611,6.44062618835689
3,1,"""pleasant""",2.6131166035611,6.44062618835689
3,2,"""pleasant""",2.6131166035611,7.5
3,3,"""pleasant""",6.25317531753175,7.5
3,4,"""pleasant""",6.25317531753175,7.5
3,5,"""pleasant""",4.16556655665567,7.5
3,6,"""pleasant""",4.16556655665567,0.606410641064106
3,7,"""pleasant""",2.21727172717272,0.606410641064106
3,8,"""pleasant""",2.21727172717272,6.95814581458146
3,9,"""pleasant""",3.00695069506951,6.95814581458146
3,10,"""pleasant""",3.00695069506951,4.59260926092609
3,11,"""pleasant""",6.77262726272627,4.59260926092609
3,12,"""pleasant""",6.77262726272627,7.12336233623362
3,13,"""pleasant""",5.1036603660366,7.12336233623362
3,14,"""pleasant""",5.1036603660366,7.5
3,15,"""pleasant""",4.98114811481148,7.5
3,16,"""pleasant""",4.98114811481148,5.13306330633063
3,17,"""pleasant""",7.48459845984598,5.13306330633063
3,18,"""pleasant""",7.48459845984598,1.97854785478548
3,19,"""pleasant""",3.18616861686169,1.97854785478548
3,20,"""pleasant""",3.18616861686169,3.76582658265827
3,21,"""pleasant""",2.38178817881788,3.76582658265827
3,22,"""pleasant""",2.38178817881788,7.34668466846685
3,23,"""pleasant""",2.93904390439044,7.34668466846685
3,24,"""pleasant""",2.93904390439044,3.23167316731673
3,25,"""pleasant""",2.36148614861486,3.23167316731673
3,26,"""pleasant""",2.36148614861486,4.95594559455946
3,27,"""pleasant""",2.71292129212921,4.95594559455946
3,28,"""pleasant""",2.71292129212921,6.74322432243224
3,29,"""pleasant""",6.18246824682468,6.74322432243224
3,30,"""pleasant""",6.18246824682468,2.12136213621362
3,31,"""pleasant""",5.51110111011101,2.12136213621362
3,32,"""pleasant""",5.51110111011101,0.554605460546055
3,33,"""pleasant""",1.54940494049405,0.554605460546055
3,34,"""pleasant""",1.54940494049405,0.849334933493349
3,35,"""pleasant""",3.24847484748475,0.849334933493349
3,36,"""pleasant""",3.24847484748475,2.15356535653565
3,37,"""pleasant""",6.21047104710471,2.15356535653565
3,38,"""pleasant""",6.21047104710471,4.1039603960396
3,39,"""pleasant""",3.10916091609161,4.1039603960396
3,40,"""pleasant""",3.10916091609161,5.04695469546955
3,41,"""pleasant""",1.87423742374237,5.04695469546955
4,0,"""pleasant""",3.54615327411546,0.958267303184959
4,1,"""pleasant""",3.54615327411546,0.958267303184959
4,2,"""pleasant""",7.21297129712971,0.958267303184959
4,3,"""pleasant""",7.21297129712971,6.06835683568357
4,4,"""pleasant""",2.86203620362036,6.06835683568357
4,5,"""pleasant""",2.86203620362036,6.98054805480548
4,6,"""pleasant""",1.93934393439344,6.98054805480548
4,7,"""pleasant""",1.93934393439344,3.45639563956396
4,8,"""pleasant""",5.11346134613461,3.45639563956396
4,9,"""pleasant""",5.11346134613461,3.57890789078908
4,10,"""pleasant""",5.56010601060106,3.57890789078908
4,11,"""pleasant""",5.56010601060106,0.85983598359836
4,12,"""pleasant""",4.79282928292829,0.85983598359836
4,13,"""pleasant""",4.79282928292829,6.81463146314631
4,14,"""pleasant""",0.5,6.81463146314631
4,15,"""pleasant""",0.5,0.523802380238024
4,16,"""pleasant""",1.39398939893989,0.523802380238024
4,17,"""pleasant""",1.39398939893989,7.06735673567357
4,18,"""pleasant""",5.83383338333833,7.06735673567357
4,19,"""pleasant""",5.83383338333833,2.72412241224122
4,20,"""pleasant""",5.6966196619662,2.72412241224122
4,21,"""pleasant""",5.6966196619662,5.70992099209921
4,22,"""pleasant""",2.64151415141514,5.70992099209921
4,23,"""pleasant""",2.64151415141514,4.63531353135313
4,24,"""pleasant""",4.24397439743974,4.63531353135313
4,25,"""pleasant""",4.24397439743974,5.43689368936894
4,26,"""pleasant""",3.34158415841584,5.43689368936894
4,27,"""pleasant""",3.34158415841584,1.31488148814881
4,28,"""pleasant""",5.7001200120012,1.31488148814881
4,29,"""pleasant""",5.7001200120012,2.99014901490149
4,30,"""pleasant""",6.67181718171817,2.99014901490149
4,31,"""pleasant""",6.67181718171817,0.5
4,32,"""pleasant""",2.49169916991699,0.5
4,33,"""pleasant""",2.49169916991699,4.504400440044
4,34,"""pleasant""",2.07935793579358,4.504400440044
4,35,"""pleasant""",2.07935793579358,6.96304630463046
4,36,"""pleasant""",1.26937693769377,6.96304630463046
4,37,"""pleasant""",1.26937693769377,4.50720072007201
4,38,"""pleasant""",0.866836683668367,4.50720072007201
4,39,"""pleasant""",0.866836683668367,7.09465946594659
4,40,"""pleasant""",4.63041304130413,7.09465946594659
4,41,"""pleasant""",4.63041304130413,7.08485848584858
5,0,"""pleasant""",6.1871025917463,0.698157306399784
5,1,"""pleasant""",6.1871025917463,0.698157306399784
5,2,"""pleasant""",6.1871025917463,7.16116611661166
5,3,"""pleasant""",6.78872887288729,7.16116611661166
5,4,"""pleasant""",6.78872887288729,2.10876087608761
5,5,"""pleasant""",3.70772077207721,2.10876087608761
5,6,"""pleasant""",3.70772077207721,4.15716571657166
5,7,"""pleasant""",3.36398639863986,4.15716571657166
5,8,"""pleasant""",3.36398639863986,6.12436243624362
5,9,"""pleasant""",0.626012601260126,6.12436243624362
5,10,"""pleasant""",0.626012601260126,5.28077807780778
5,11,"""pleasant""",7.5,5.28077807780778
5,12,"""pleasant""",7.5,5.53700370037004
5,13,"""pleasant""",2.55330533053305,5.53700370037004
5,14,"""pleasant""",2.55330533053305,0.756225622562256
5,15,"""pleasant""",0.5,0.756225622562256
5,16,"""pleasant""",0.5,5.49009900990099
5,17,"""pleasant""",7.45869586958696,5.49009900990099
5,18,"""pleasant""",7.45869586958696,6.34418441844184
5,19,"""pleasant""",7.497199719972,6.34418441844184
5,20,"""pleasant""",7.497199719972,3.44379437943794
5,21,"""pleasant""",7.28367836783678,3.44379437943794
5,22,"""pleasant""",7.28367836783678,2.06955695569557
5,23,"""pleasant""",4.95804580458046,2.06955695569557
5,24,"""pleasant""",4.95804580458046,7.31028102810281
5,25,"""pleasant""",0.899039903990399,7.31028102810281
5,26,"""pleasant""",0.899039903990399,6.08305830583058
5,27,"""pleasant""",5.94374437443744,6.08305830583058
5,28,"""pleasant""",5.94374437443744,5.69031903190319
5,29,"""pleasant""",1.30718071807181,5.69031903190319
5,30,"""pleasant""",1.30718071807181,3.96114611461146
5,31,"""pleasant""",7.22487248724872,3.96114611461146
5,32,"""pleasant""",7.22487248724872,7.16816681668167
5,33,"""pleasant""",5.69031903190319,7.16816681668167
5,34,"""pleasant""",5.69031903190319,0.996349634963496
5,35,"""pleasant""",7.5,0.996349634963496
5,36,"""pleasant""",7.5,6.87973797379738
5,37,"""pleasant""",4.9034403440344,6.87973797379738
5,38,"""pleasant""",4.9034403440344,0.560906090609061
5,39,"""pleasant""",6.89303930393039,0.560906090609061
5,40,"""pleasant""",6.89303930393039,6.86013601360136
5,41,"""pleasant""",4.11726172617262,6.86013601360136
6,0,"""pleasant""",1.57363249887815,6.42664932908156
6,1,"""pleasant""",1.57363249887815,6.42664932908156
6,2,"""pleasant""",2.67511751175117,6.42664932908156
6,3,"""pleasant""",2.67511751175117,0.580508050805081
6,4,"""pleasant""",1.2049704970497,0.580508050805081
6,5,"""pleasant""",1.2049704970497,2.9019401940194
6,6,"""pleasant""",5.97454745474547,2.9019401940194
6,7,"""pleasant""",5.97454745474547,4.17536753675368
6,8,"""pleasant""",7.43209320932093,4.17536753675368
