"network_id","degree","category","v1","v2"
2,39,"""pleasant""",4.24467446744674,6.51220122012201
2,40,"""pleasant""",2.02965296529653,6.51220122012201
2,41,"""pleasant""",2.02965296529653,7.04355435543554
3,0,"""pleasant""",5.11471865105793,3.7446717994221
3,1,"""pleasant""",5.11471865105793,3.7446717994221
3,2,"""pleasant""",5.11471865105793,4.98674867486749
3,3,"""pleasant""",6.84893489348935,4.98674867486749
3,4,"""pleasant""",6.84893489348935,0.750625062506251
3,5,"""pleasant""",4.27267726772677,0.750625062506251
3,6,"""pleasant""",4.27267726772677,5.85413541354135
3,7,"""pleasant""",7.27807780778078,5.85413541354135
3,8,"""pleasant""",7.27807780778078,6.93994399439944
3,9,"""pleasant""",7.0001500150015,6.93994399439944
3,10,"""pleasant""",7.0001500150015,2.89213921392139
3,11,"""pleasant""",6.02285228522852,2.89213921392139
3,12,"""pleasant""",6.02285228522852,7.14856485648565
3,13,"""pleasant""",7.31868186818682,7.14856485648565
3,14,"""pleasant""",7.31868186818682,4.56250625062506
3,15,"""pleasant""",2.62191219121912,4.56250625062506
3,16,"""pleasant""",2.62191219121912,6.13486348634863
3,17,"""pleasant""",3.45849584958496,6.13486348634863
3,18,"""pleasant""",3.45849584958496,5.27237723772377
3,19,"""pleasant""",1.61661166116612,5.27237723772377
3,20,"""pleasant""",1.61661166116612,7.10586058605861
3,21,"""pleasant""",5.19046904690469,7.10586058605861
3,22,"""pleasant""",5.19046904690469,7.5
3,23,"""pleasant""",2.28097809780978,7.5
3,24,"""pleasant""",2.28097809780978,6.60881088108811
3,25,"""pleasant""",7.5,6.60881088108811
3,26,"""pleasant""",7.5,1.18606860686069
3,27,"""pleasant""",7.5,1.18606860686069
3,28,"""pleasant""",7.5,6.33508350835083
3,29,"""pleasant""",1.7979297929793,6.33508350835083
3,30,"""pleasant""",1.7979297929793,2.20537053705371
3,31,"""pleasant""",5.99414941494149,2.20537053705371
3,32,"""pleasant""",5.99414941494149,1.16156615661566
3,33,"""pleasant""",7.18566856685669,1.16156615661566
3,34,"""pleasant""",7.18566856685669,6.53110311031103
3,35,"""pleasant""",5.49289928992899,6.53110311031103
3,36,"""pleasant""",5.49289928992899,5.67911791179118
3,37,"""pleasant""",3.8001300130013,5.67911791179118
3,38,"""pleasant""",3.8001300130013,2.91104110411041
3,39,"""pleasant""",5.63641364136414,2.91104110411041
3,40,"""pleasant""",5.63641364136414,6.68231823182318
3,41,"""pleasant""",5.54960496049605,6.68231823182318
4,0,"""pleasant""",2.80950299507268,3.68301453270876
4,1,"""pleasant""",2.80950299507268,3.68301453270876
4,2,"""pleasant""",1.83853385338534,3.68301453270876
4,3,"""pleasant""",1.83853385338534,0.791929192919292
4,4,"""pleasant""",0.542004200420042,0.791929192919292
4,5,"""pleasant""",0.542004200420042,6.90774077407741
4,6,"""pleasant""",1.46609660966097,6.90774077407741
4,7,"""pleasant""",1.46609660966097,6.92314231423142
4,8,"""pleasant""",2.80533053305331,6.92314231423142
4,9,"""pleasant""",2.80533053305331,6.74042404240424
4,10,"""pleasant""",5.03365336533653,6.74042404240424
4,11,"""pleasant""",5.03365336533653,7.42369236923692
4,12,"""pleasant""",4.97624762476248,7.42369236923692
4,13,"""pleasant""",4.97624762476248,3.86873687368737
4,14,"""pleasant""",4.96994699469947,3.86873687368737
4,15,"""pleasant""",4.96994699469947,6.62841284128413
4,16,"""pleasant""",5.39488948894889,6.62841284128413
4,17,"""pleasant""",5.39488948894889,6.91194119411941
4,18,"""pleasant""",2.76262626262626,6.91194119411941
4,19,"""pleasant""",2.76262626262626,4.34758475847585
4,20,"""pleasant""",4.94614461446145,4.34758475847585
4,21,"""pleasant""",4.94614461446145,4.61991199119912
4,22,"""pleasant""",6.75862586258626,4.61991199119912
4,23,"""pleasant""",6.75862586258626,7.46219621962196
4,24,"""pleasant""",7.01765176517652,7.46219621962196
4,25,"""pleasant""",7.01765176517652,2.63591359135914
4,26,"""pleasant""",1.85463546354635,2.63591359135914
4,27,"""pleasant""",1.85463546354635,5.14986498649865
4,28,"""pleasant""",4.74102410241024,5.14986498649865
4,29,"""pleasant""",4.74102410241024,6.61651165116512
4,30,"""pleasant""",7.1975697569757,6.61651165116512
4,31,"""pleasant""",7.1975697569757,5.07635763576358
4,32,"""pleasant""",5.82823282328233,5.07635763576358
4,33,"""pleasant""",5.82823282328233,3.3023802380238
4,34,"""pleasant""",6.75442544254425,3.3023802380238
4,35,"""pleasant""",6.75442544254425,3.41299129912991
4,36,"""pleasant""",2.81723172317232,3.41299129912991
4,37,"""pleasant""",2.81723172317232,7.3018801880188
4,38,"""pleasant""",1.77902790279028,7.3018801880188
4,39,"""pleasant""",1.77902790279028,3.31078107810781
4,40,"""pleasant""",6.71522152215221,3.31078107810781
4,41,"""pleasant""",6.71522152215221,6.91194119411941
5,0,"""pleasant""",6.36692007529955,0.987244996322238
5,1,"""pleasant""",6.36692007529955,0.987244996322238
5,2,"""pleasant""",6.36692007529955,2.02615261526153
5,3,"""pleasant""",1.13916391639164,2.02615261526153
5,4,"""pleasant""",1.13916391639164,6.08025802580258
5,5,"""pleasant""",2.72972297229723,6.08025802580258
5,6,"""pleasant""",2.72972297229723,7.09465946594659
5,7,"""pleasant""",1.42549254925493,7.09465946594659
5,8,"""pleasant""",1.42549254925493,5.38788878887889
5,9,"""pleasant""",6.76492649264926,5.38788878887889
5,10,"""pleasant""",6.76492649264926,4.496699669967
5,11,"""pleasant""",7.38168816881688,4.496699669967
5,12,"""pleasant""",7.38168816881688,4.16346634663466
5,13,"""pleasant""",4.96224622462246,4.16346634663466
5,14,"""pleasant""",4.96224622462246,7.0015501550155
5,15,"""pleasant""",3.01885188518852,7.0015501550155
5,16,"""pleasant""",3.01885188518852,5.27027702770277
5,17,"""pleasant""",4.67661766176618,5.27027702770277
5,18,"""pleasant""",4.67661766176618,6.98964896489649
5,19,"""pleasant""",5.34798479847985,6.98964896489649
5,20,"""pleasant""",5.34798479847985,1.75732573257326
5,21,"""pleasant""",6.75722572257226,1.75732573257326
5,22,"""pleasant""",6.75722572257226,6.97774777477748
5,23,"""pleasant""",1.76502650265026,6.97774777477748
5,24,"""pleasant""",1.76502650265026,3.11126112611261
5,25,"""pleasant""",1.25467546754675,3.11126112611261
5,26,"""pleasant""",1.25467546754675,6.9035403540354
5,27,"""pleasant""",3.35558555855586,6.9035403540354
5,28,"""pleasant""",3.35558555855586,5.13376337633763
5,29,"""pleasant""",5.50830083008301,5.13376337633763
5,30,"""pleasant""",5.50830083008301,6.41279127912791
5,31,"""pleasant""",2.76262626262626,6.41279127912791
5,32,"""pleasant""",2.76262626262626,7.01695169516952
5,33,"""pleasant""",5.41029102910291,7.01695169516952
5,34,"""pleasant""",5.41029102910291,5.84363436343634
5,35,"""pleasant""",2.21027102710271,5.84363436343634
5,36,"""pleasant""",2.21027102710271,6.96724672467247
5,37,"""pleasant""",4.0983598359836,6.96724672467247
5,38,"""pleasant""",4.0983598359836,3.38918891889189
5,39,"""pleasant""",3.77772777277728,3.38918891889189
5,40,"""pleasant""",3.77772777277728,6.98544854485448
5,41,"""pleasant""",5.82823282328233,6.98544854485448
6,0,"""pleasant""",5.29643095573991,2.88586288129407
6,1,"""pleasant""",5.29643095573991,2.88586288129407
6,2,"""pleasant""",5.29643095573991,5.0000500050005
6,3,"""pleasant""",2.9964496449645,5.0000500050005
6,4,"""pleasant""",2.9964496449645,7.5
6,5,"""pleasant""",2.49449944994499,7.5
6,6,"""pleasant""",2.49449944994499,7.21997199719972
6,7,"""pleasant""",7.32848284828483,7.21997199719972
6,8,"""pleasant""",7.32848284828483,6.7978297829783
6,9,"""pleasant""",7.18076807680768,6.7978297829783
6,10,"""pleasant""",7.18076807680768,5.12956295629563
6,11,"""pleasant""",2.88303830383038,5.12956295629563
6,12,"""pleasant""",2.88303830383038,7.10866086608661
6,13,"""pleasant""",4.74452445244524,7.10866086608661
6,14,"""pleasant""",4.74452445244524,6.93224322432243
6,15,"""pleasant""",4.60871087108711,6.93224322432243
6,16,"""pleasant""",4.60871087108711,3.94994499449945
6,17,"""pleasant""",6.1964696469647,3.94994499449945
6,18,"""pleasant""",6.1964696469647,0.77022702270227
6,19,"""pleasant""",7.16466646664666,0.77022702270227
6,20,"""pleasant""",7.16466646664666,2.98034803480348
6,21,"""pleasant""",6.8958395839584,2.98034803480348
6,22,"""pleasant""",6.8958395839584,7.12406240624062
6,23,"""pleasant""",1.33308330833083,7.12406240624062
6,24,"""pleasant""",1.33308330833083,7.29557955795579
6,25,"""pleasant""",4.67311731173117,7.29557955795579
6,26,"""pleasant""",4.67311731173117,6.67531753175317
6,27,"""pleasant""",6.25947594759476,6.67531753175317
6,28,"""pleasant""",6.25947594759476,6.97354735473547
6,29,"""pleasant""",4.58700870087009,6.97354735473547
6,30,"""pleasant""",4.58700870087009,2.43429342934293
6,31,"""pleasant""",6.30988098809881,2.43429342934293
6,32,"""pleasant""",6.30988098809881,5.58390839083908
6,33,"""pleasant""",5.13866386638664,5.58390839083908
6,34,"""pleasant""",5.13866386638664,3.93454345434543
6,35,"""pleasant""",6.46389638963896,3.93454345434543
6,36,"""pleasant""",6.46389638963896,3.07835783578358
6,37,"""pleasant""",3.78822882288229,3.07835783578358
6,38,"""pleasant""",3.78822882288229,2.9957495749575
6,39,"""pleasant""",5.98294829482948,2.9957495749575
6,40,"""pleasant""",5.98294829482948,4.18586858685869
6,41,"""pleasant""",1.51580158015802,4.18586858685869
7,0,"""pleasant""",4.27033154966291,5.94225734720109
7,1,"""pleasant""",4.27033154966291,5.94225734720109
7,2,"""pleasant""",4.27033154966291,1.47169716971697
7,3,"""pleasant""",7.41249124912491,1.47169716971697
7,4,"""pleasant""",7.41249124912491,4.56950695069507
7,5,"""pleasant""",4.22787278727873,4.56950695069507
7,6,"""pleasant""",4.22787278727873,6.34278427842784
7,7,"""pleasant""",7.21857185718572,6.34278427842784
7,8,"""pleasant""",7.21857185718572,6.46319631963196
7,9,"""pleasant""",3.14066406640664,6.46319631963196
7,10,"""pleasant""",3.14066406640664,7.34038403840384
7,11,"""pleasant""",5.97524752475247,7.34038403840384
7,12,"""pleasant""",5.97524752475247,3.31288128812881
7,13,"""pleasant""",3.55930593059306,3.31288128812881
7,14,"""pleasant""",3.55930593059306,7.37678767876788
7,15,"""pleasant""",4.7970297029703,7.37678767876788
7,16,"""pleasant""",4.7970297029703,5.78622862286229
7,17,"""pleasant""",6.29517951795179,5.78622862286229
7,18,"""pleasant""",6.29517951795179,6.90984098409841
7,19,"""pleasant""",2.18926892689269,6.90984098409841
7,20,"""pleasant""",2.18926892689269,5.37038703870387
7,21,"""pleasant""",2.27117711771177,5.37038703870387
7,22,"""pleasant""",2.27117711771177,6.44709470947095
7,23,"""pleasant""",1.83223322332233,6.44709470947095
7,24,"""pleasant""",1.83223322332233,2.93134313431343
7,25,"""pleasant""",4.33428342834283,2.93134313431343
7,26,"""pleasant""",4.33428342834283,6.59130913091309
7,27,"""pleasant""",4.07315731573157,6.59130913091309
7,28,"""pleasant""",4.07315731573157,6.77612761276128
7,29,"""pleasant""",1.19446944694469,6.77612761276128
7,30,"""pleasant""",1.19446944694469,3.98704870487049
7,31,"""pleasant""",3.68671867186719,3.98704870487049
7,32,"""pleasant""",3.68671867186719,1.45069506950695
7,33,"""pleasant""",3.94574457445745,1.45069506950695
7,34,"""pleasant""",3.94574457445745,6.03055305530553
7,35,"""pleasant""",4.26917691769177,6.03055305530553
7,36,"""pleasant""",4.26917691769177,7.08765876587659
7,37,"""pleasant""",5.22757275727573,7.08765876587659
7,38,"""pleasant""",5.22757275727573,1.87073707370737
7,39,"""pleasant""",7.22137213721372,1.87073707370737
7,40,"""pleasant""",7.22137213721372,7.00715071507151
7,41,"""pleasant""",2.14306430643064,7.00715071507151
8,0,"""pleasant""",3.03579986760114,4.78993107718311
8,1,"""pleasant""",3.03579986760114,4.78993107718311
8,2,"""pleasant""",4.15786578657866,4.78993107718311
8,3,"""pleasant""",4.15786578657866,0.704420442044204
8,4,"""pleasant""",6.62771277127713,0.704420442044204
8,5,"""pleasant""",6.62771277127713,0.5
8,6,"""pleasant""",3.41999199919992,0.5
8,7,"""pleasant""",3.41999199919992,6.68371837183718
8,8,"""pleasant""",6.87413741374137,6.68371837183718
8,9,"""pleasant""",6.87413741374137,7.27037703770377
8,10,"""pleasant""",0.756225622562256,7.27037703770377
8,11,"""pleasant""",0.756225622562256,7.5
8,12,"""pleasant""",5.41099109910991,7.5
8,13,"""pleasant""",5.41099109910991,6.03895389538954
8,14,"""pleasant""",6.01515151515151,6.03895389538954
8,15,"""pleasant""",6.01515151515151,1.77762776277628
8,16,"""pleasant""",7.1030603060306,1.77762776277628
8,17,"""pleasant""",7.1030603060306,2.82633263326333
8,18,"""pleasant""",5.5986098609861,2.82633263326333
8,19,"""pleasant""",5.5986098609861,4.44069406940694
8,20,"""pleasant""",6.69351935193519,4.44069406940694
8,21,"""pleasant""",6.69351935193519,2.36078607860786
8,22,"""pleasant""",5.17436743674367,2.36078607860786
8,23,"""pleasant""",5.17436743674367,6.94344434443444
8,24,"""pleasant""",5.499899989999,6.94344434443444
8,25,"""pleasant""",5.499899989999,6.6018101810181
8,26,"""pleasant""",7.14856485648565,6.6018101810181
8,27,"""pleasant""",7.14856485648565,6.50730073007301
8,28,"""pleasant""",2.32648264826483,6.50730073007301
8,29,"""pleasant""",2.32648264826483,4.44839483948395
8,30,"""pleasant""",7.3018801880188,4.44839483948395
8,31,"""pleasant""",7.3018801880188,6.88253825382538
8,32,"""pleasant""",0.5,6.88253825382538
8,33,"""pleasant""",0.5,7.5
8,34,"""pleasant""",4.53590359035904,7.5
8,35,"""pleasant""",4.53590359035904,7.17936793679368
8,36,"""pleasant""",1.68941894189419,7.17936793679368
8,37,"""pleasant""",1.68941894189419,4.07315731573157
8,38,"""pleasant""",6.13276327632763,4.07315731573157
8,39,"""pleasant""",6.13276327632763,7.14996499649965
8,40,"""pleasant""",6.95604560456046,7.14996499649965
8,41,"""pleasant""",6.95604560456046,2.22217221722172
9,0,"""pleasant""",5.61662182871116,3.11835316689256
9,1,"""pleasant""",5.61662182871116,3.11835316689256
9,2,"""pleasant""",5.61662182871116,7.5
9,3,"""pleasant""",4.48969896989699,7.5
9,4,"""pleasant""",4.48969896989699,5.22967296729673
9,5,"""pleasant""",4.94614461446145,5.22967296729673
9,6,"""pleasant""",4.94614461446145,7.5
9,7,"""pleasant""",4.35108510851085,7.5
9,8,"""pleasant""",4.35108510851085,3.21697169716972
9,9,"""pleasant""",6.72152215221522,3.21697169716972
9,10,"""pleasant""",6.72152215221522,1.16016601660166
9,11,"""pleasant""",2.54140414041404,1.16016601660166
9,12,"""pleasant""",2.54140414041404,7.07925792579258
9,13,"""pleasant""",1.16436643664366,7.07925792579258
9,14,"""pleasant""",1.16436643664366,6.97424742474247
9,15,"""pleasant""",5.94864486448645,6.97424742474247
9,16,"""pleasant""",5.94864486448645,6.61791179117912
9,17,"""pleasant""",5.94024402440244,6.61791179117912
9,18,"""pleasant""",5.94024402440244,5.94864486448645
9,19,"""pleasant""",6.62771277127713,5.94864486448645
9,20,"""pleasant""",6.62771277127713,7.17866786678668
9,21,"""pleasant""",5.21497149714971,7.17866786678668
9,22,"""pleasant""",5.21497149714971,5.6973197319732
9,23,"""pleasant""",6.8979397939794,5.6973197319732
9,24,"""pleasant""",6.8979397939794,0.5
9,25,"""pleasant""",4.69481948194819,0.5
9,26,"""pleasant""",4.69481948194819,2.28097809780978
9,27,"""pleasant""",2.76822682268227,2.28097809780978
9,28,"""pleasant""",2.76822682268227,5.1036603660366
9,29,"""pleasant""",7.01065106510651,5.1036603660366
9,30,"""pleasant""",7.01065106510651,2.63171317131713
9,31,"""pleasant""",4.3013801380138,2.63171317131713
9,32,"""pleasant""",4.3013801380138,2.98664866486649
9,33,"""pleasant""",4.04025402540254,2.98664866486649
9,34,"""pleasant""",4.04025402540254,1.46329632963296
9,35,"""pleasant""",4.44909490949095,1.46329632963296
9,36,"""pleasant""",4.44909490949095,3.43049304930493
9,37,"""pleasant""",5.2954795479548,3.43049304930493
9,38,"""pleasant""",5.2954795479548,6.66691669166917
9,39,"""pleasant""",1.17836783678368,6.66691669166917
9,40,"""pleasant""",1.17836783678368,7.5
9,41,"""pleasant""",2.8011301130113,7.5
10,0,"""pleasant""",3.52788925671883,4.18311666814846
10,1,"""pleasant""",3.52788925671883,4.18311666814846
10,2,"""pleasant""",4.18376837683768,4.18311666814846
10,3,"""pleasant""",4.18376837683768,3.26597659765977
10,4,"""pleasant""",3.81693169316932,3.26597659765977
10,5,"""pleasant""",3.81693169316932,3.0034503450345
10,6,"""pleasant""",6.3980898089809,3.0034503450345
10,7,"""pleasant""",6.3980898089809,7.03235323532353
10,8,"""pleasant""",4.92934293429343,7.03235323532353
10,9,"""pleasant""",4.92934293429343,4.67661766176618
10,10,"""pleasant""",7.47199719971997,4.67661766176618
10,11,"""pleasant""",7.47199719971997,4.79492949294929
10,12,"""pleasant""",4.21177117711771,4.79492949294929
10,13,"""pleasant""",4.21177117711771,0.509100910091009
10,14,"""pleasant""",3.0034503450345,0.509100910091009
10,15,"""pleasant""",3.0034503450345,6.18596859685969
10,16,"""pleasant""",1.92604260426043,6.18596859685969
10,17,"""pleasant""",1.92604260426043,4.05285528552855
10,18,"""pleasant""",7.09045904590459,4.05285528552855
10,19,"""pleasant""",7.09045904590459,3.78542854285429
10,20,"""pleasant""",6.87903790379038,3.78542854285429
10,21,"""pleasant""",6.87903790379038,0.733823382338234
10,22,"""pleasant""",6.69211921192119,0.733823382338234
10,23,"""pleasant""",6.69211921192119,3.21067106710671
10,24,"""pleasant""",5.11696169616962,3.21067106710671
10,25,"""pleasant""",5.11696169616962,7.22417241724172
10,26,"""pleasant""",4.53030303030303,7.22417241724172
10,27,"""pleasant""",4.53030303030303,6.98894889488949
10,28,"""pleasant""",5.20797079707971,6.98894889488949
10,29,"""pleasant""",5.20797079707971,6.36518651865186
10,30,"""pleasant""",3.77142714271427,6.36518651865186
10,31,"""pleasant""",3.77142714271427,2.56590659065907
10,32,"""pleasant""",4.54360436043604,2.56590659065907
10,33,"""pleasant""",4.54360436043604,1.78182818281828
10,34,"""pleasant""",4.9027402740274,1.78182818281828
10,35,"""pleasant""",4.9027402740274,4.99234923492349
10,36,"""pleasant""",3.11126112611261,4.99234923492349
10,37,"""pleasant""",3.11126112611261,2.1997699769977
10,38,"""pleasant""",5.05255525552555,2.1997699769977
10,39,"""pleasant""",5.05255525552555,6.93434343434343
10,40,"""pleasant""",3.87013701370137,6.93434343434343
10,41,"""pleasant""",3.87013701370137,3.26177617761776
11,0,"""pleasant""",1.71762708145013,6.83779471271023
11,1,"""pleasant""",1.71762708145013,6.83779471271023
11,2,"""pleasant""",3.87503750375037,6.83779471271023
11,3,"""pleasant""",3.87503750375037,1.37368736873687
11,4,"""pleasant""",6.07185718571857,1.37368736873687
11,5,"""pleasant""",6.07185718571857,3.84283428342834
11,6,"""pleasant""",7.32848284828483,3.84283428342834
11,7,"""pleasant""",7.32848284828483,2.76682668266827
11,8,"""pleasant""",7.38028802880288,2.76682668266827
11,9,"""pleasant""",7.38028802880288,4.74452445244524
11,10,"""pleasant""",4.54640464046405,4.74452445244524
11,11,"""pleasant""",4.54640464046405,7.2983798379838
11,12,"""pleasant""",4.66401640164016,7.2983798379838
11,13,"""pleasant""",4.66401640164016,4.06965696569657
11,14,"""pleasant""",4.88663866386639,4.06965696569657
11,15,"""pleasant""",4.88663866386639,6.77332733273327
11,16,"""pleasant""",2.54420442044204,6.77332733273327
11,17,"""pleasant""",2.54420442044204,6.07255725572557
11,18,"""pleasant""",6.40579057905791,6.07255725572557
11,19,"""pleasant""",6.40579057905791,6.50730073007301
11,20,"""pleasant""",6.38968896889689,6.50730073007301
11,21,"""pleasant""",6.38968896889689,3.74902490249025
11,22,"""pleasant""",5.43409340934093,3.74902490249025
11,23,"""pleasant""",5.43409340934093,1.42269226922692
11,24,"""pleasant""",6.91194119411941,1.42269226922692
11,25,"""pleasant""",6.91194119411941,7.01905190519052
11,26,"""pleasant""",0.5,7.01905190519052
11,27,"""pleasant""",0.5,5.76172617261726
11,28,"""pleasant""",3.62511251125112,5.76172617261726
11,29,"""pleasant""",3.62511251125112,3.18056805680568
11,30,"""pleasant""",7.12896289628963,3.18056805680568
11,31,"""pleasant""",7.12896289628963,4.83973397339734
11,32,"""pleasant""",4.32518251825182,4.83973397339734
11,33,"""pleasant""",4.32518251825182,5.78692869286929
11,34,"""pleasant""",1.31978197819782,5.78692869286929
11,35,"""pleasant""",1.31978197819782,4.95454545454545
11,36,"""pleasant""",7.02185218521852,4.95454545454545
11,37,"""pleasant""",7.02185218521852,7.5
11,38,"""pleasant""",5.15126512651265,7.5
11,39,"""pleasant""",5.15126512651265,7.01765176517652
11,40,"""pleasant""",6.07115711571157,7.01765176517652
11,41,"""pleasant""",6.07115711571157,5.3031803180318
12,0,"""pleasant""",1.45466235243458,3.77273062096978
12,1,"""pleasant""",1.45466235243458,3.77273062096978
12,2,"""pleasant""",1.45466235243458,6.9035403540354
12,3,"""pleasant""",5.92484248424842,6.9035403540354
12,4,"""pleasant""",5.92484248424842,6.47439743974397
12,5,"""pleasant""",5.26957695769577,6.47439743974397
12,6,"""pleasant""",5.26957695769577,3.02305230523052
12,7,"""pleasant""",4.06545654565457,3.02305230523052
12,8,"""pleasant""",4.06545654565457,5.81003100310031
12,9,"""pleasant""",7.32778277827783,5.81003100310031
12,10,"""pleasant""",7.32778277827783,6.33368336833683
12,11,"""pleasant""",7.38868886888689,6.33368336833683
12,12,"""pleasant""",7.38868886888689,7.12196219621962
12,13,"""pleasant""",4.17116711671167,7.12196219621962
12,14,"""pleasant""",4.17116711671167,7.30888088808881
12,15,"""pleasant""",4.67731773177318,7.30888088808881
12,16,"""pleasant""",4.67731773177318,4.29367936793679
12,17,"""pleasant""",3.94294429442944,4.29367936793679
12,18,"""pleasant""",3.94294429442944,4.58700870087009
12,19,"""pleasant""",4.95244524452445,4.58700870087009
12,20,"""pleasant""",4.95244524452445,3.22537253725373
12,21,"""pleasant""",5.54400440044004,3.22537253725373
12,22,"""pleasant""",5.54400440044004,4.47289728972897
12,23,"""pleasant""",1.27707770777078,4.47289728972897
12,24,"""pleasant""",1.27707770777078,4.10746074607461
12,25,"""pleasant""",7.5,4.10746074607461
12,26,"""pleasant""",7.5,1.18606860686069
12,27,"""pleasant""",6.16776677667767,1.18606860686069
12,28,"""pleasant""",6.16776677667767,6.21817181718172
12,29,"""pleasant""",3.78892889288929,6.21817181718172
12,30,"""pleasant""",3.78892889288929,7.5
12,31,"""pleasant""",0.5,7.5
12,32,"""pleasant""",0.5,3.54320432043204
12,33,"""pleasant""",4.95244524452445,3.54320432043204
12,34,"""pleasant""",4.95244524452445,2.22987298729873
12,35,"""pleasant""",6.87343734373437,2.22987298729873
12,36,"""pleasant""",6.87343734373437,7.27317731773177
12,37,"""pleasant""",6.01585158515852,7.27317731773177
12,38,"""pleasant""",6.01585158515852,6.76002600260026
12,39,"""pleasant""",4.13196319631963,6.76002600260026
12,40,"""pleasant""",4.13196319631963,6.53810381038104
12,41,"""pleasant""",4.83903390339034,6.53810381038104
13,0,"""pleasant""",5.36823028708972,1.60340370905334
13,1,"""pleasant""",5.36823028708972,1.60340370905334
13,2,"""pleasant""",5.36823028708972,4.41549154915492
13,3,"""pleasant""",7.01065106510651,4.41549154915492
13,4,"""pleasant""",7.01065106510651,5.16946694669467
13,5,"""pleasant""",3.94504450445044,5.16946694669467
13,6,"""pleasant""",3.94504450445044,3.03985398539854
13,7,"""pleasant""",7.13106310631063,3.03985398539854
13,8,"""pleasant""",7.13106310631063,1.86583658365837
13,9,"""pleasant""",7.17096709670967,1.86583658365837
13,10,"""pleasant""",7.17096709670967,7.11566156615662
13,11,"""pleasant""",7.26407640764076,7.11566156615662
13,12,"""pleasant""",7.26407640764076,7.15136513651365
13,13,"""pleasant""",7.41669166916692,7.15136513651365
13,14,"""pleasant""",7.41669166916692,4.0976597659766
13,15,"""pleasant""",6.11806180618062,4.0976597659766
13,16,"""pleasant""",6.11806180618062,6.07955795579558
13,17,"""pleasant""",7.27037703770377,6.07955795579558
13,18,"""pleasant""",7.27037703770377,4.7025202520252
13,19,"""pleasant""",4.18726872687269,4.7025202520252
13,20,"""pleasant""",4.18726872687269,1.86303630363036
13,21,"""pleasant""",5.29197919791979,1.86303630363036
13,22,"""pleasant""",5.29197919791979,3.82043204320432
13,23,"""pleasant""",1.14546454645465,3.82043204320432
13,24,"""pleasant""",1.14546454645465,6.1019601960196
13,25,"""pleasant""",7.26267626762676,6.1019601960196
13,26,"""pleasant""",7.26267626762676,5.06165616561656
13,27,"""pleasant""",5.2968796879688,5.06165616561656
13,28,"""pleasant""",5.2968796879688,3.8043304330433
13,29,"""pleasant""",5.16106610661066,3.8043304330433
13,30,"""pleasant""",5.16106610661066,2.1976697669767
13,31,"""pleasant""",3.53480348034803,2.1976697669767
13,32,"""pleasant""",3.53480348034803,5.3031803180318
13,33,"""pleasant""",4.21527152715271,5.3031803180318
13,34,"""pleasant""",4.21527152715271,6.93714371437144
13,35,"""pleasant""",7.06945694569457,6.93714371437144
13,36,"""pleasant""",7.06945694569457,4.91674167416742
13,37,"""pleasant""",3.09165916591659,4.91674167416742
13,38,"""pleasant""",3.09165916591659,4.13056305630563
13,39,"""pleasant""",6.29167916791679,4.13056305630563
13,40,"""pleasant""",6.29167916791679,1.44579457945795
13,41,"""pleasant""",2.60861086108611,1.44579457945795
